,_id,actions,spend,impressions,clicks,cpm,ctr,date_start,date_stop,publisher_platform,platform_position,post_engagement,page_engagement,video_view,campaign_id,cpc,post_reaction,link_click,post,landing_page_view,cpl,lead,onsite_conversion.lead_grouped,offsite_conversion.fb_pixel_custom,comment,like,onsite_conversion.post_save,onsite_conversion.messaging_first_reply,onsite_conversion.messaging_conversation_started_7d,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d,onsite_conversion.messaging_user_depth_3_message_send
0,66d7e326b3fdb1cfea44b1bf,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",39.83,210,0,189.666667,0,2024-08-31,2024-09-04,facebook,facebook_reels,1.0,1.0,1.0,120211992769850764,,,,,,,,,,,,,,,,,,
1,66d7e326b3fdb1cfea44b1c0,,1.07,98,0,10.918367,0,2024-08-31,2024-09-04,facebook,facebook_reels_overlay,,,,120211992769850764,,,,,,,,,,,,,,,,,,
2,66d7e326b3fdb1cfea44b1c1,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",18.69,105,0,178,0,2024-08-31,2024-09-04,facebook,facebook_stories,1.0,1.0,1.0,120211992769850764,,,,,,,,,,,,,,,,,,
3,66d7e326b3fdb1cfea44b1c2,"[{'action_type': 'post_engagement', 'value': '6'}, {'action_type': 'page_engagement', 'value': '6'}, {'action_type': 'video_view', 'value': '2'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",121.03,556,10,217.679856,1.798561,2024-08-31,2024-09-04,facebook,feed,6.0,6.0,2.0,120211992769850764,12.103,2.0,2.0,,,,,,,,,,,,,,,
4,66d7e326b3fdb1cfea44b1c3,,4.74,86,0,55.116279,0,2024-08-31,2024-09-04,facebook,instream_video,,,,120211992769850764,,,,,,,,,,,,,,,,,,
5,66d7e326b3fdb1cfea44b1c4,,0.17,2,0,85,0,2024-08-31,2024-09-04,facebook,marketplace,,,,120211992769850764,,,,,,,,,,,,,,,,,,
6,66d7e326b3fdb1cfea44b1c5,,0.77,3,0,256.666667,0,2024-08-31,2024-09-04,facebook,search,,,,120211992769850764,,,,,,,,,,,,,,,,,,
7,66d7e326b3fdb1cfea44b1c6,,3.79,59,0,64.237288,0,2024-08-31,2024-09-04,facebook,video_feeds,,,,120211992769850764,,,,,,,,,,,,,,,,,,
8,66d7e326b3fdb1cfea44b1c7,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",60.9,85,1,716.470588,1.176471,2024-08-31,2024-09-04,instagram,feed,1.0,1.0,,120211992769850764,60.9,,1.0,,,,,,,,,,,,,,,
9,66d7e326b3fdb1cfea44b1c8,,0.01,2,0,5,0,2024-08-31,2024-09-04,instagram,instagram_explore_grid_home,,,,120211992769850764,,,,,,,,,,,,,,,,,,
10,66d7e326b3fdb1cfea44b1c9,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",36.49,192,1,190.052083,0.520833,2024-08-31,2024-09-04,instagram,instagram_reels,2.0,2.0,1.0,120211992769850764,36.49,,1.0,,,,,,,,,,,,,,,
11,66d7e326b3fdb1cfea44b1ca,,33.97,70,0,485.285714,0,2024-08-31,2024-09-04,instagram,instagram_stories,,,,120211992769850764,,,,,,,,,,,,,,,,,,
12,66d7e326b3fdb1cfea44b1cb,"[{'action_type': 'post_engagement', 'value': '52'}, {'action_type': 'page_engagement', 'value': '52'}, {'action_type': 'video_view', 'value': '51'}, {'action_type': 'link_click', 'value': '1'}]",146.773666,536,9,273.831466,1.679104,2024-08-31,2024-09-04,facebook,facebook_reels,52.0,52.0,51.0,120211992769850764,16.308185,,1.0,,,,,,,,,,,,,,,
13,66d7e326b3fdb1cfea44b1cc,,0.409926,34,0,12.05666,0,2024-08-31,2024-09-04,facebook,facebook_reels_overlay,,,,120211992769850764,,,,,,,,,,,,,,,,,,
14,66d7e326b3fdb1cfea44b1cd,"[{'action_type': 'post_engagement', 'value': '16'}, {'action_type': 'page_engagement', 'value': '16'}, {'action_type': 'video_view', 'value': '14'}, {'action_type': 'link_click', 'value': '2'}]",56.819805,117,2,485.639362,1.709402,2024-08-31,2024-09-04,facebook,facebook_stories,16.0,16.0,14.0,120211992769850764,28.409903,,2.0,,,,,,,,,,,,,,,
15,66d7e326b3fdb1cfea44b1ce,"[{'action_type': 'post_engagement', 'value': '174'}, {'action_type': 'page_engagement', 'value': '174'}, {'action_type': 'video_view', 'value': '160'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '12'}]",467.976035,1560,38,299.984638,2.435897,2024-08-31,2024-09-04,facebook,feed,174.0,174.0,160.0,120211992769850764,12.315159,2.0,12.0,,,,,,,,,,,,,,,
16,66d7e326b3fdb1cfea44b1cf,"[{'action_type': 'post_engagement', 'value': '36'}, {'action_type': 'page_engagement', 'value': '36'}, {'action_type': 'video_view', 'value': '34'}, {'action_type': 'link_click', 'value': '2'}]",23.85572,111,3,214.916394,2.702703,2024-08-31,2024-09-04,facebook,instream_video,36.0,36.0,34.0,120211992769850764,7.951907,,2.0,,,,,,,,,,,,,,,
17,66d7e326b3fdb1cfea44b1d0,,0.229959,2,0,114.97937,0,2024-08-31,2024-09-04,facebook,marketplace,,,,120211992769850764,,,,,,,,,,,,,,,,,,
18,66d7e326b3fdb1cfea44b1d1,,6.01892,7,0,859.845726,0,2024-08-31,2024-09-04,facebook,search,,,,120211992769850764,,,,,,,,,,,,,,,,,,
19,66d7e326b3fdb1cfea44b1d2,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",13.937499,53,1,262.971685,1.886792,2024-08-31,2024-09-04,facebook,video_feeds,2.0,2.0,1.0,120211992769850764,13.937499,,1.0,,,,,,,,,,,,,,,
20,66d7e326b3fdb1cfea44b1d3,"[{'action_type': 'post_engagement', 'value': '25'}, {'action_type': 'page_engagement', 'value': '25'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'video_view', 'value': '23'}, {'action_type': 'post_reaction', 'value': '1'}]",216.911082,296,1,732.807708,0.337838,2024-08-31,2024-09-04,instagram,feed,25.0,25.0,23.0,120211992769850764,216.911082,1.0,,1.0,,,,,,,,,,,,,,
21,66d7e326b3fdb1cfea44b1d4,,1.829672,17,0,107.627748,0,2024-08-31,2024-09-04,instagram,instagram_explore,,,,120211992769850764,,,,,,,,,,,,,,,,,,
22,66d7e326b3fdb1cfea44b1d5,,0.129977,3,0,43.32556,0,2024-08-31,2024-09-04,instagram,instagram_explore_grid_home,,,,120211992769850764,,,,,,,,,,,,,,,,,,
23,66d7e326b3fdb1cfea44b1d6,,0.10998,1,0,109.980267,0,2024-08-31,2024-09-04,instagram,instagram_profile_feed,,,,120211992769850764,,,,,,,,,,,,,,,,,,
24,66d7e326b3fdb1cfea44b1d7,"[{'action_type': 'post_engagement', 'value': '76'}, {'action_type': 'page_engagement', 'value': '76'}, {'action_type': 'video_view', 'value': '74'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",377.002358,767,1,491.528498,0.130378,2024-08-31,2024-09-04,instagram,instagram_reels,76.0,76.0,74.0,120211992769850764,377.002358,1.0,1.0,,,,,,,,,,,,,,,
25,66d7e326b3fdb1cfea44b1d8,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '89'}, {'action_type': 'page_engagement', 'value': '89'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '88'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",245.285745,1415,9,173.346816,0.636042,2024-08-31,2024-09-04,facebook,facebook_reels,89.0,89.0,88.0,120211992715800764,27.253972,,1.0,,1.0,245.285745,1.0,1.0,1.0,,,,,,,,,
26,66d7e326b3fdb1cfea44b1d9,,0.069794,9,0,7.75488,0,2024-08-31,2024-09-04,facebook,facebook_reels_overlay,,,,120211992715800764,,,,,,,,,,,,,,,,,,
27,66d7e326b3fdb1cfea44b1da,"[{'action_type': 'post_engagement', 'value': '26'}, {'action_type': 'page_engagement', 'value': '26'}, {'action_type': 'video_view', 'value': '26'}]",109.945364,250,0,439.781458,0,2024-08-31,2024-09-04,facebook,facebook_stories,26.0,26.0,26.0,120211992715800764,,,,,,,,,,,,,,,,,,
28,66d7e326b3fdb1cfea44b1db,"[{'action_type': 'post_engagement', 'value': '431'}, {'action_type': 'page_engagement', 'value': '431'}, {'action_type': 'lead', 'value': '6'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '6'}, {'action_type': 'video_view', 'value': '395'}, {'action_type': 'post_reaction', 'value': '5'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '6'}, {'action_type': 'link_click', 'value': '31'}]",857.089273,2432,81,352.421576,3.330592,2024-08-31,2024-09-04,facebook,feed,431.0,431.0,395.0,120211992715800764,10.581349,5.0,31.0,,,142.84821216666668,6.0,6.0,6.0,,,,,,,,,
29,66d7e326b3fdb1cfea44b1dc,"[{'action_type': 'post_engagement', 'value': '27'}, {'action_type': 'page_engagement', 'value': '27'}, {'action_type': 'video_view', 'value': '26'}, {'action_type': 'link_click', 'value': '1'}]",26.441925,101,1,261.801237,0.990099,2024-08-31,2024-09-04,facebook,instream_video,27.0,27.0,26.0,120211992715800764,26.441925,,1.0,,,,,,,,,,,,,,,
30,66d7e326b3fdb1cfea44b1dd,,1.007027,8,0,125.878319,0,2024-08-31,2024-09-04,facebook,marketplace,,,,120211992715800764,,,,,,,,,,,,,,,,,,
31,66d7e326b3fdb1cfea44b1de,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'video_view', 'value': '8'}, {'action_type': 'link_click', 'value': '1'}]",21.775703,75,1,290.342705,1.333333,2024-08-31,2024-09-04,facebook,video_feeds,9.0,9.0,8.0,120211992715800764,21.775703,,1.0,,,,,,,,,,,,,,,
32,66d7e326b3fdb1cfea44b1df,"[{'action_type': 'post_engagement', 'value': '38'}, {'action_type': 'page_engagement', 'value': '38'}, {'action_type': 'video_view', 'value': '37'}, {'action_type': 'post_reaction', 'value': '1'}]",204.795301,224,0,914.264737,0,2024-08-31,2024-09-04,instagram,feed,38.0,38.0,37.0,120211992715800764,,1.0,,,,,,,,,,,,,,,,
33,66d7e326b3fdb1cfea44b1e0,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",0.338999,4,0,84.749759,0,2024-08-31,2024-09-04,instagram,instagram_explore,1.0,1.0,1.0,120211992715800764,,,,,,,,,,,,,,,,,,
34,66d7e326b3fdb1cfea44b1e1,,0.079764,2,0,39.88224,0,2024-08-31,2024-09-04,instagram,instagram_explore_grid_home,,,,120211992715800764,,,,,,,,,,,,,,,,,,
35,66d7e326b3fdb1cfea44b1e2,,0.428734,1,0,428.734077,0,2024-08-31,2024-09-04,instagram,instagram_profile_feed,,,,120211992715800764,,,,,,,,,,,,,,,,,,
36,66d7e326b3fdb1cfea44b1e3,"[{'action_type': 'post_engagement', 'value': '62'}, {'action_type': 'page_engagement', 'value': '62'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '56'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '3'}]",374.64379,668,6,560.843996,0.898204,2024-08-31,2024-09-04,instagram,instagram_reels,62.0,62.0,56.0,120211992715800764,62.440632,2.0,3.0,1.0,,374.64379,1.0,1.0,1.0,,,,,,,,,
37,66d7e326b3fdb1cfea44b1e4,"[{'action_type': 'post_engagement', 'value': '13'}, {'action_type': 'page_engagement', 'value': '13'}, {'action_type': 'video_view', 'value': '10'}, {'action_type': 'link_click', 'value': '3'}]",74.988581,107,3,700.827862,2.803738,2024-08-31,2024-09-04,instagram,instagram_stories,13.0,13.0,10.0,120211992715800764,24.996194,,3.0,,,,,,,,,,,,,,,
38,66d7e326b3fdb1cfea44b1e5,"[{'action_type': 'post_engagement', 'value': '16'}, {'action_type': 'page_engagement', 'value': '16'}, {'action_type': 'video_view', 'value': '14'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",65.022972,304,4,213.891356,1.315789,2024-08-28,2024-09-04,facebook,facebook_reels,16.0,16.0,14.0,120211915589710764,16.255743,1.0,1.0,,,,,,,,,,,,,,,
39,66d7e326b3fdb1cfea44b1e6,,6.777183,431,0,15.724322,0,2024-08-28,2024-09-04,facebook,facebook_reels_overlay,,,,120211915589710764,,,,,,,,,,,,,,,,,,
40,66d7e326b3fdb1cfea44b1e7,"[{'action_type': 'post_engagement', 'value': '28'}, {'action_type': 'page_engagement', 'value': '28'}, {'action_type': 'video_view', 'value': '25'}, {'action_type': 'link_click', 'value': '3'}]",41.562724,210,3,197.917733,1.428571,2024-08-28,2024-09-04,facebook,facebook_stories,28.0,28.0,25.0,120211915589710764,13.854241,,3.0,,,,,,,,,,,,,,,
41,66d7e326b3fdb1cfea44b1e8,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '77'}, {'action_type': 'page_engagement', 'value': '77'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '66'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '10'}]",1409.684045,1406,20,1002.620231,1.422475,2024-08-28,2024-09-04,facebook,feed,77.0,77.0,66.0,120211915589710764,70.484202,1.0,10.0,,1.0,1409.684045,1.0,1.0,2.0,,,,,,,,,
42,66d7e326b3fdb1cfea44b1e9,"[{'action_type': 'post_engagement', 'value': '191'}, {'action_type': 'page_engagement', 'value': '191'}, {'action_type': 'video_view', 'value': '160'}, {'action_type': 'link_click', 'value': '31'}]",90.212502,827,31,109.084041,3.748489,2024-08-28,2024-09-04,facebook,instream_video,191.0,191.0,160.0,120211915589710764,2.910081,,31.0,,,,,,,,,,,,,,,
43,66d7e326b3fdb1cfea44b1ea,,0.64973,9,1,72.192215,11.111111,2024-08-28,2024-09-04,facebook,marketplace,,,,120211915589710764,0.64973,,,,,,,,,,,,,,,,,
44,66d7e326b3fdb1cfea44b1eb,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",2.618911,13,1,201.454724,7.692308,2024-08-28,2024-09-04,facebook,search,1.0,1.0,,120211915589710764,2.618911,,1.0,,,,,,,,,,,,,,,
45,66d7e326b3fdb1cfea44b1ec,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '3'}, {'action_type': 'link_click', 'value': '2'}]",19.981694,168,3,118.938657,1.785714,2024-08-28,2024-09-04,facebook,video_feeds,5.0,5.0,3.0,120211915589710764,6.660565,,2.0,,,,,,,,,,,,,,,
46,66d7e326b3fdb1cfea44b1ed,"[{'action_type': 'post_engagement', 'value': '40'}, {'action_type': 'page_engagement', 'value': '40'}, {'action_type': 'video_view', 'value': '35'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'link_click', 'value': '1'}]",198.637434,620,2,320.382957,0.322581,2024-08-28,2024-09-04,instagram,feed,40.0,40.0,35.0,120211915589710764,99.318717,4.0,1.0,,,,,,,,,,,,,,,
47,66d7e326b3fdb1cfea44b1ee,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '3'}]",4.917956,52,0,94.576073,0,2024-08-28,2024-09-04,instagram,instagram_explore,3.0,3.0,3.0,120211915589710764,,,,,,,,,,,,,,,,,,
48,66d7e326b3fdb1cfea44b1ef,,0.029988,8,0,3.748442,0,2024-08-28,2024-09-04,instagram,instagram_explore_grid_home,,,,120211915589710764,,,,,,,,,,,,,,,,,,
49,66d7e326b3fdb1cfea44b1f0,,0.639734,15,0,42.648939,0,2024-08-28,2024-09-04,instagram,instagram_profile_feed,,,,120211915589710764,,,,,,,,,,,,,,,,,,
50,66d7e326b3fdb1cfea44b1f1,"[{'action_type': 'post_engagement', 'value': '51'}, {'action_type': 'page_engagement', 'value': '51'}, {'action_type': 'video_view', 'value': '48'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '2'}]",106.665663,731,3,145.91746,0.410397,2024-08-28,2024-09-04,instagram,instagram_reels,51.0,51.0,48.0,120211915589710764,35.555221,1.0,2.0,,,,,,,,,,,,,,,
51,66d7e326b3fdb1cfea44b1f2,"[{'action_type': 'post_engagement', 'value': '51'}, {'action_type': 'page_engagement', 'value': '51'}, {'action_type': 'video_view', 'value': '43'}, {'action_type': 'link_click', 'value': '8'}]",217.809464,1098,9,198.369275,0.819672,2024-08-28,2024-09-04,instagram,instagram_stories,51.0,51.0,43.0,120211915589710764,24.201052,,8.0,,,,,,,,,,,,,,,
52,66d7e326b3fdb1cfea44b1f3,"[{'action_type': 'post_engagement', 'value': '8'}, {'action_type': 'page_engagement', 'value': '8'}, {'action_type': 'video_view', 'value': '7'}, {'action_type': 'post_reaction', 'value': '1'}]",62.965567,199,1,316.409884,0.502513,2024-08-28,2024-09-04,facebook,facebook_reels,8.0,8.0,7.0,120211915589710764,62.965567,1.0,,,,,,,,,,,,,,,,
53,66d7e326b3fdb1cfea44b1f4,,4.81813,276,0,17.456994,0,2024-08-28,2024-09-04,facebook,facebook_reels_overlay,,,,120211915589710764,,,,,,,,,,,,,,,,,,
54,66d7e326b3fdb1cfea44b1f5,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'video_view', 'value': '8'}, {'action_type': 'link_click', 'value': '2'}]",64.405008,95,2,677.947456,2.105263,2024-08-28,2024-09-04,facebook,facebook_stories,10.0,10.0,8.0,120211915589710764,32.202504,,2.0,,,,,,,,,,,,,,,
55,66d7e326b3fdb1cfea44b1f6,"[{'action_type': 'post_engagement', 'value': '37'}, {'action_type': 'page_engagement', 'value': '37'}, {'action_type': 'video_view', 'value': '26'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '10'}]",1103.801682,956,20,1154.60427,2.09205,2024-08-28,2024-09-04,facebook,feed,37.0,37.0,26.0,120211915589710764,55.190084,1.0,10.0,,,,,,,,,,,,,,,
56,66d7e326b3fdb1cfea44b1f7,"[{'action_type': 'post_engagement', 'value': '33'}, {'action_type': 'page_engagement', 'value': '33'}, {'action_type': 'video_view', 'value': '24'}, {'action_type': 'link_click', 'value': '9'}]",35.896071,188,11,190.936548,5.851064,2024-08-28,2024-09-04,facebook,instream_video,33.0,33.0,24.0,120211915589710764,3.263279,,9.0,,,,,,,,,,,,,,,
57,66d7e326b3fdb1cfea44b1f8,,0.629756,4,0,157.438908,0,2024-08-28,2024-09-04,facebook,marketplace,,,,120211915589710764,,,,,,,,,,,,,,,,,,
58,66d7e326b3fdb1cfea44b1f9,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",1.619372,6,0,269.89527,0,2024-08-28,2024-09-04,facebook,search,1.0,1.0,1.0,120211915589710764,,,,,,,,,,,,,,,,,,
59,66d7e326b3fdb1cfea44b1fa,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '6'}, {'action_type': 'page_engagement', 'value': '6'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '4'}]",47.841436,87,5,549.901559,5.747126,2024-08-28,2024-09-04,facebook,video_feeds,6.0,6.0,2.0,120211915589710764,9.568287,,4.0,,1.0,47.841436,1.0,1.0,2.0,,,,,,,,,
60,66d7e326b3fdb1cfea44b1fb,"[{'action_type': 'post_engagement', 'value': '13'}, {'action_type': 'page_engagement', 'value': '13'}, {'action_type': 'video_view', 'value': '12'}, {'action_type': 'post_reaction', 'value': '1'}]",190.995886,220,1,868.163119,0.454545,2024-08-28,2024-09-04,instagram,feed,13.0,13.0,12.0,120211915589710764,190.995886,1.0,,,,,,,,,,,,,,,,
61,66d7e326b3fdb1cfea44b1fc,,7.317161,10,0,731.716066,0,2024-08-28,2024-09-04,instagram,instagram_explore,,,,120211915589710764,,,,,,,,,,,,,,,,,,
62,66d7e326b3fdb1cfea44b1fd,,0.509802,18,0,28.322343,0,2024-08-28,2024-09-04,instagram,instagram_explore_grid_home,,,,120211915589710764,,,,,,,,,,,,,,,,,,
63,66d7e326b3fdb1cfea44b1fe,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '3'}, {'action_type': 'post_reaction', 'value': '2'}]",102.217525,26,2,3931.443255,7.692308,2024-08-27,2024-09-04,facebook,facebook_reels,5.0,5.0,3.0,120211887712890764,51.108762,2.0,,,,,,,,,,,,,,,,
64,66d7e326b3fdb1cfea44b1ff,,82.103915,125,0,656.831319,0,2024-08-27,2024-09-04,facebook,facebook_reels_overlay,,,,120211887712890764,,,,,,,,,,,,,,,,,,
65,66d7e326b3fdb1cfea44b200,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'video_view', 'value': '7'}, {'action_type': 'link_click', 'value': '2'}]",576.206934,27,2,21340.997563,7.407407,2024-08-27,2024-09-04,facebook,facebook_stories,9.0,9.0,7.0,120211887712890764,288.103467,,2.0,,,,,,,,,,,,,,,
66,66d7e326b3fdb1cfea44b201,"[{'action_type': 'post_engagement', 'value': '26'}, {'action_type': 'page_engagement', 'value': '26'}, {'action_type': 'video_view', 'value': '21'}, {'action_type': 'link_click', 'value': '5'}]",1461.485674,371,8,3939.314484,2.156334,2024-08-27,2024-09-04,facebook,feed,26.0,26.0,21.0,120211887712890764,182.685709,,5.0,,,,,,,,,,,,,,,
67,66d7e326b3fdb1cfea44b202,"[{'action_type': 'post_engagement', 'value': '14'}, {'action_type': 'page_engagement', 'value': '14'}, {'action_type': 'video_view', 'value': '10'}, {'action_type': 'link_click', 'value': '4'}]",90.411276,47,4,1923.644161,8.510638,2024-08-27,2024-09-04,facebook,instream_video,14.0,14.0,10.0,120211887712890764,22.602819,,4.0,,,,,,,,,,,,,,,
68,66d7e326b3fdb1cfea44b203,,15.635033,7,0,2233.576088,0,2024-08-27,2024-09-04,facebook,marketplace,,,,120211887712890764,,,,,,,,,,,,,,,,,,
69,66d7e326b3fdb1cfea44b204,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",48.94445,29,0,1687.739653,0,2024-08-27,2024-09-04,facebook,video_feeds,1.0,1.0,1.0,120211887712890764,,,,,,,,,,,,,,,,,,
70,66d7e326b3fdb1cfea44b205,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '2'}]",150.072321,26,0,5772.012337,0,2024-08-27,2024-09-04,instagram,feed,2.0,2.0,2.0,120211887712890764,,,,,,,,,,,,,,,,,,
71,66d7e326b3fdb1cfea44b206,,2.809108,2,0,1404.553761,0,2024-08-27,2024-09-04,instagram,instagram_explore,,,,120211887712890764,,,,,,,,,,,,,,,,,,
72,66d7e326b3fdb1cfea44b207,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '2'}]",26.25166,13,0,2019.358433,0,2024-08-27,2024-09-04,instagram,instagram_reels,2.0,2.0,2.0,120211887712890764,,,,,,,,,,,,,,,,,,
73,66d7e326b3fdb1cfea44b208,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '3'}]",182.222107,47,0,3877.066096,0,2024-08-27,2024-09-04,instagram,instagram_stories,3.0,3.0,3.0,120211887712890764,,,,,,,,,,,,,,,,,,
74,66d7e326b3fdb1cfea44b209,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'link_click', 'value': '9'}]",648.546822,1857,15,349.244384,0.807754,2024-08-24,2024-09-04,facebook,facebook_reels,9.0,9.0,,120211836689260764,43.236455,,9.0,,,,,,,,,,,,,,,
75,66d7e326b3fdb1cfea44b20a,,1.069665,97,0,11.027473,0,2024-08-24,2024-09-04,facebook,facebook_reels_overlay,,,,120211836689260764,,,,,,,,,,,,,,,,,,
76,66d7e326b3fdb1cfea44b20b,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'link_click', 'value': '3'}]",135.557532,306,3,442.998471,0.980392,2024-08-24,2024-09-04,facebook,facebook_stories,3.0,3.0,,120211836689260764,45.185844,,3.0,,,,,,,,,,,,,,,
77,66d7e326b3fdb1cfea44b20c,"[{'action_type': 'post_engagement', 'value': '11'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '11'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '9'}]",1337.710919,1244,41,1075.330321,3.29582,2024-08-24,2024-09-04,facebook,feed,11.0,11.0,,120211836689260764,32.627096,1.0,9.0,,,1337.710919,1.0,1.0,1.0,1.0,,,,,,,,
78,66d7e326b3fdb1cfea44b20d,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'link_click', 'value': '3'}]",22.442969,281,3,79.868217,1.067616,2024-08-24,2024-09-04,facebook,instream_video,3.0,3.0,,120211836689260764,7.48099,,3.0,,,,,,,,,,,,,,,
79,66d7e326b3fdb1cfea44b20e,,18.894081,35,0,539.830881,0,2024-08-24,2024-09-04,facebook,marketplace,,,,120211836689260764,,,,,,,,,,,,,,,,,,
80,66d7e326b3fdb1cfea44b20f,,0.909715,16,0,56.857188,0,2024-08-24,2024-09-04,facebook,search,,,,120211836689260764,,,,,,,,,,,,,,,,,,
81,66d7e326b3fdb1cfea44b210,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",67.538841,191,2,353.606499,1.04712,2024-08-24,2024-09-04,facebook,video_feeds,2.0,2.0,,120211836689260764,33.769421,,2.0,,,,,,,,,,,,,,,
