,_id,actions,spend,impressions,clicks,cpc,cpm,ctr,date_start,date_stop,publisher_platform,platform_position,post_engagement,page_engagement,video_view,link_click,campaign_id,post_reaction,post,landing_page_view,cpl,lead,onsite_conversion.lead_grouped,offsite_conversion.fb_pixel_custom,comment,like,onsite_conversion.post_save,onsite_conversion.messaging_first_reply,onsite_conversion.messaging_conversation_started_7d,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d,onsite_conversion.messaging_user_depth_3_message_send
0,66d7e310b3fdb1cfea445fe6,"[{'action_type': 'post_engagement', 'value': '53'}, {'action_type': 'page_engagement', 'value': '53'}, {'action_type': 'video_view', 'value': '52'}, {'action_type': 'link_click', 'value': '1'}]",186.602796,746,9,20.733644,250.137796,1.206434,2024-08-31,2024-09-04,facebook,facebook_reels,53.0,53.0,52.0,1.0,120211992769850764,,,,,,,,,,,,,,,,
1,66d7e310b3fdb1cfea445fe7,,1.479784,132,0,,11.210487,0,2024-08-31,2024-09-04,facebook,facebook_reels_overlay,,,,,120211992769850764,,,,,,,,,,,,,,,,
2,66d7e310b3fdb1cfea445fe8,"[{'action_type': 'post_engagement', 'value': '17'}, {'action_type': 'page_engagement', 'value': '17'}, {'action_type': 'video_view', 'value': '15'}, {'action_type': 'link_click', 'value': '2'}]",75.508992,222,2,37.754496,340.130594,0.900901,2024-08-31,2024-09-04,facebook,facebook_stories,17.0,17.0,15.0,2.0,120211992769850764,,,,,,,,,,,,,,,,
3,66d7e310b3fdb1cfea445fe9,"[{'action_type': 'post_engagement', 'value': '180'}, {'action_type': 'page_engagement', 'value': '180'}, {'action_type': 'video_view', 'value': '162'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'link_click', 'value': '14'}]",589.094118,2116,48,12.272794,278.399867,2.268431,2024-08-31,2024-09-04,facebook,feed,180.0,180.0,162.0,14.0,120211992769850764,4.0,,,,,,,,,,,,,,,
4,66d7e310b3fdb1cfea445fea,"[{'action_type': 'post_engagement', 'value': '36'}, {'action_type': 'page_engagement', 'value': '36'}, {'action_type': 'video_view', 'value': '34'}, {'action_type': 'link_click', 'value': '2'}]",28.595831,197,3,9.531944,145.156503,1.522843,2024-08-31,2024-09-04,facebook,instream_video,36.0,36.0,34.0,2.0,120211992769850764,,,,,,,,,,,,,,,,
5,66d7e310b3fdb1cfea445feb,,0.399942,4,0,,99.985423,0,2024-08-31,2024-09-04,facebook,marketplace,,,,,120211992769850764,,,,,,,,,,,,,,,,
6,66d7e310b3fdb1cfea445fec,,6.78901,10,0,,678.901025,0,2024-08-31,2024-09-04,facebook,search,,,,,120211992769850764,,,,,,,,,,,,,,,,
7,66d7e310b3fdb1cfea445fed,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",17.727416,112,1,17.727416,158.280496,0.892857,2024-08-31,2024-09-04,facebook,video_feeds,2.0,2.0,1.0,1.0,120211992769850764,,,,,,,,,,,,,,,,
8,66d7e310b3fdb1cfea445fee,"[{'action_type': 'post_engagement', 'value': '26'}, {'action_type': 'page_engagement', 'value': '26'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'video_view', 'value': '23'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",277.899486,382,2,138.949743,727.485565,0.52356,2024-08-31,2024-09-04,instagram,feed,26.0,26.0,23.0,1.0,120211992769850764,1.0,1.0,,,,,,,,,,,,,,
9,66d7e310b3fdb1cfea445fef,,1.829733,17,0,,107.631368,0,2024-08-31,2024-09-04,instagram,instagram_explore,,,,,120211992769850764,,,,,,,,,,,,,,,,
10,66d7e310b3fdb1cfea445ff0,,0.13998,5,0,,27.995919,0,2024-08-31,2024-09-04,instagram,instagram_explore_grid_home,,,,,120211992769850764,,,,,,,,,,,,,,,,
11,66d7e310b3fdb1cfea445ff1,,0.109984,1,0,,109.983966,0,2024-08-31,2024-09-04,instagram,instagram_profile_feed,,,,,120211992769850764,,,,,,,,,,,,,,,,
12,66d7e310b3fdb1cfea445ff2,"[{'action_type': 'post_engagement', 'value': '78'}, {'action_type': 'page_engagement', 'value': '78'}, {'action_type': 'video_view', 'value': '75'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '2'}]",413.499717,958,2,206.749859,431.628097,0.208768,2024-08-31,2024-09-04,instagram,instagram_reels,78.0,78.0,75.0,2.0,120211992769850764,1.0,,,,,,,,,,,,,,,
13,66d7e310b3fdb1cfea445ff3,"[{'action_type': 'post_engagement', 'value': '14'}, {'action_type': 'page_engagement', 'value': '14'}, {'action_type': 'video_view', 'value': '13'}, {'action_type': 'link_click', 'value': '1'}]",115.333186,234,1,115.333186,492.876863,0.42735,2024-08-31,2024-09-04,instagram,instagram_stories,14.0,14.0,13.0,1.0,120211992769850764,,,,,,,,,,,,,,,,
14,66d7e310b3fdb1cfea445ff4,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '89'}, {'action_type': 'page_engagement', 'value': '89'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '88'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",245.298541,1416,9,27.255393,173.233433,0.635593,2024-08-31,2024-09-04,facebook,facebook_reels,89.0,89.0,88.0,1.0,120211992715800764,,,1.0,245.298541,1.0,1.0,1.0,,,,,,,,,
15,66d7e310b3fdb1cfea445ff5,,0.069798,9,0,,7.755285,0,2024-08-31,2024-09-04,facebook,facebook_reels_overlay,,,,,120211992715800764,,,,,,,,,,,,,,,,
16,66d7e310b3fdb1cfea445ff6,"[{'action_type': 'post_engagement', 'value': '26'}, {'action_type': 'page_engagement', 'value': '26'}, {'action_type': 'video_view', 'value': '26'}]",109.9511,250,0,,439.8044,0,2024-08-31,2024-09-04,facebook,facebook_stories,26.0,26.0,26.0,,120211992715800764,,,,,,,,,,,,,,,,
17,66d7e310b3fdb1cfea445ff7,"[{'action_type': 'post_engagement', 'value': '431'}, {'action_type': 'page_engagement', 'value': '431'}, {'action_type': 'lead', 'value': '6'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '6'}, {'action_type': 'video_view', 'value': '395'}, {'action_type': 'post_reaction', 'value': '5'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '6'}, {'action_type': 'link_click', 'value': '31'}]",857.133985,2433,81,10.581901,352.295103,3.329223,2024-08-31,2024-09-04,facebook,feed,431.0,431.0,395.0,31.0,120211992715800764,5.0,,,142.85566416666668,6.0,6.0,6.0,,,,,,,,,
18,66d7e310b3fdb1cfea445ff8,"[{'action_type': 'post_engagement', 'value': '27'}, {'action_type': 'page_engagement', 'value': '27'}, {'action_type': 'video_view', 'value': '26'}, {'action_type': 'link_click', 'value': '1'}]",26.443304,101,1,26.443304,261.814895,0.990099,2024-08-31,2024-09-04,facebook,instream_video,27.0,27.0,26.0,1.0,120211992715800764,,,,,,,,,,,,,,,,
19,66d7e310b3fdb1cfea445ff9,,1.007079,8,0,,125.884886,0,2024-08-31,2024-09-04,facebook,marketplace,,,,,120211992715800764,,,,,,,,,,,,,,,,
20,66d7e310b3fdb1cfea445ffa,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'video_view', 'value': '8'}, {'action_type': 'link_click', 'value': '1'}]",21.776839,75,1,21.776839,290.357852,1.333333,2024-08-31,2024-09-04,facebook,video_feeds,9.0,9.0,8.0,1.0,120211992715800764,,,,,,,,,,,,,,,,
21,66d7e310b3fdb1cfea445ffb,"[{'action_type': 'post_engagement', 'value': '38'}, {'action_type': 'page_engagement', 'value': '38'}, {'action_type': 'video_view', 'value': '37'}, {'action_type': 'post_reaction', 'value': '1'}]",204.805985,224,0,,914.312432,0,2024-08-31,2024-09-04,instagram,feed,38.0,38.0,37.0,,120211992715800764,1.0,,,,,,,,,,,,,,,
22,66d7e310b3fdb1cfea445ffc,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",0.339017,4,0,,84.754181,0,2024-08-31,2024-09-04,instagram,instagram_explore,1.0,1.0,1.0,,120211992715800764,,,,,,,,,,,,,,,,
23,66d7e310b3fdb1cfea445ffd,,0.079769,2,0,,39.88432,0,2024-08-31,2024-09-04,instagram,instagram_explore_grid_home,,,,,120211992715800764,,,,,,,,,,,,,,,,
24,66d7e310b3fdb1cfea445ffe,,0.428756,1,0,,428.756443,0,2024-08-31,2024-09-04,instagram,instagram_profile_feed,,,,,120211992715800764,,,,,,,,,,,,,,,,
25,66d7e310b3fdb1cfea445fff,"[{'action_type': 'post_engagement', 'value': '62'}, {'action_type': 'page_engagement', 'value': '62'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '56'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '3'}]",374.663334,668,6,62.443889,560.873254,0.898204,2024-08-31,2024-09-04,instagram,instagram_reels,62.0,62.0,56.0,3.0,120211992715800764,2.0,1.0,,374.663334,1.0,1.0,1.0,,,,,,,,,
26,66d7e310b3fdb1cfea446000,"[{'action_type': 'post_engagement', 'value': '13'}, {'action_type': 'page_engagement', 'value': '13'}, {'action_type': 'video_view', 'value': '10'}, {'action_type': 'link_click', 'value': '3'}]",74.992493,107,3,24.997498,700.864423,2.803738,2024-08-31,2024-09-04,instagram,instagram_stories,13.0,13.0,10.0,3.0,120211992715800764,,,,,,,,,,,,,,,,
27,66d7e310b3fdb1cfea446001,"[{'action_type': 'post_engagement', 'value': '47'}, {'action_type': 'page_engagement', 'value': '47'}, {'action_type': 'video_view', 'value': '44'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '1'}]",181.748339,701,8,22.718542,259.270098,1.141227,2024-08-28,2024-09-04,facebook,facebook_reels,47.0,47.0,44.0,1.0,120211915589710764,2.0,,,,,,,,,,,,,,,
28,66d7e310b3fdb1cfea446002,,12.623216,744,0,,16.966688,0,2024-08-28,2024-09-04,facebook,facebook_reels_overlay,,,,,120211915589710764,,,,,,,,,,,,,,,,
29,66d7e310b3fdb1cfea446003,"[{'action_type': 'post_engagement', 'value': '56'}, {'action_type': 'page_engagement', 'value': '56'}, {'action_type': 'video_view', 'value': '48'}, {'action_type': 'link_click', 'value': '8'}]",189.897503,399,8,23.737188,475.933593,2.005013,2024-08-28,2024-09-04,facebook,facebook_stories,56.0,56.0,48.0,8.0,120211915589710764,,,,,,,,,,,,,,,,
30,66d7e310b3fdb1cfea446004,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '182'}, {'action_type': 'page_engagement', 'value': '182'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '153'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '26'}]",2795.04358,2845,52,53.750838,982.440626,1.827768,2024-08-28,2024-09-04,facebook,feed,182.0,182.0,153.0,26.0,120211915589710764,3.0,,1.0,2795.04358,1.0,1.0,2.0,,,,,,,,,
31,66d7e310b3fdb1cfea446005,"[{'action_type': 'post_engagement', 'value': '368'}, {'action_type': 'page_engagement', 'value': '368'}, {'action_type': 'video_view', 'value': '309'}, {'action_type': 'link_click', 'value': '59'}]",192.37421,1344,61,3.153676,143.135573,4.53869,2024-08-28,2024-09-04,facebook,instream_video,368.0,368.0,309.0,59.0,120211915589710764,,,,,,,,,,,,,,,,
32,66d7e310b3fdb1cfea446006,,1.82757,15,1,1.82757,121.837999,6.666667,2024-08-28,2024-09-04,facebook,marketplace,,,,,120211915589710764,,,,,,,,,,,,,,,,
33,66d7e310b3fdb1cfea446007,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",9.237717,22,1,9.237717,419.896232,4.545455,2024-08-28,2024-09-04,facebook,search,2.0,2.0,1.0,1.0,120211915589710764,,,,,,,,,,,,,,,,
34,66d7e310b3fdb1cfea446008,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '11'}, {'action_type': 'page_engagement', 'value': '11'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '5'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '6'}]",72.243941,286,9,8.027105,252.601193,3.146853,2024-08-28,2024-09-04,facebook,video_feeds,11.0,11.0,5.0,6.0,120211915589710764,,,1.0,72.243941,1.0,1.0,2.0,,,,,,,,,
35,66d7e310b3fdb1cfea446009,"[{'action_type': 'post_engagement', 'value': '72'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '72'}, {'action_type': 'video_view', 'value': '62'}, {'action_type': 'post_reaction', 'value': '8'}, {'action_type': 'link_click', 'value': '1'}]",459.918471,968,4,114.979618,475.122387,0.413223,2024-08-28,2024-09-04,instagram,feed,72.0,72.0,62.0,1.0,120211915589710764,8.0,,,,,,,1.0,,,,,,,,
36,66d7e310b3fdb1cfea44600a,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '5'}]",13.482074,75,1,13.482074,179.760981,1.333333,2024-08-28,2024-09-04,instagram,instagram_explore,5.0,5.0,5.0,,120211915589710764,,,,,,,,,,,,,,,,
37,66d7e310b3fdb1cfea44600b,,0.539283,27,0,,19.973442,0,2024-08-28,2024-09-04,instagram,instagram_explore_grid_home,,,,,120211915589710764,,,,,,,,,,,,,,,,
38,66d7e310b3fdb1cfea44600c,,1.837557,20,0,,91.877835,0,2024-08-28,2024-09-04,instagram,instagram_profile_feed,,,,,120211915589710764,,,,,,,,,,,,,,,,
39,66d7e310b3fdb1cfea44600d,"[{'action_type': 'post_engagement', 'value': '101'}, {'action_type': 'page_engagement', 'value': '101'}, {'action_type': 'video_view', 'value': '95'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '3'}]",264.917753,1237,5,52.983551,214.161482,0.404204,2024-08-28,2024-09-04,instagram,instagram_reels,101.0,101.0,95.0,3.0,120211915589710764,3.0,,,,,,,,,,,,,,,
40,66d7e310b3fdb1cfea44600e,"[{'action_type': 'post_engagement', 'value': '74'}, {'action_type': 'page_engagement', 'value': '74'}, {'action_type': 'video_view', 'value': '63'}, {'action_type': 'link_click', 'value': '11'}]",813.158786,1521,12,67.763232,534.621161,0.788955,2024-08-28,2024-09-04,instagram,instagram_stories,74.0,74.0,63.0,11.0,120211915589710764,,,,,,,,,,,,,,,,
41,66d7e310b3fdb1cfea44600f,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '3'}, {'action_type': 'post_reaction', 'value': '2'}]",102.217525,26,2,51.108762,3931.443255,7.692308,2024-08-27,2024-09-04,facebook,facebook_reels,5.0,5.0,3.0,,120211887712890764,2.0,,,,,,,,,,,,,,,
42,66d7e310b3fdb1cfea446010,,82.103915,125,0,,656.831319,0,2024-08-27,2024-09-04,facebook,facebook_reels_overlay,,,,,120211887712890764,,,,,,,,,,,,,,,,
43,66d7e310b3fdb1cfea446011,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'video_view', 'value': '7'}, {'action_type': 'link_click', 'value': '2'}]",576.206934,27,2,288.103467,21340.997563,7.407407,2024-08-27,2024-09-04,facebook,facebook_stories,9.0,9.0,7.0,2.0,120211887712890764,,,,,,,,,,,,,,,,
44,66d7e310b3fdb1cfea446012,"[{'action_type': 'post_engagement', 'value': '26'}, {'action_type': 'page_engagement', 'value': '26'}, {'action_type': 'video_view', 'value': '21'}, {'action_type': 'link_click', 'value': '5'}]",1461.485674,371,8,182.685709,3939.314484,2.156334,2024-08-27,2024-09-04,facebook,feed,26.0,26.0,21.0,5.0,120211887712890764,,,,,,,,,,,,,,,,
45,66d7e310b3fdb1cfea446013,"[{'action_type': 'post_engagement', 'value': '14'}, {'action_type': 'page_engagement', 'value': '14'}, {'action_type': 'video_view', 'value': '10'}, {'action_type': 'link_click', 'value': '4'}]",90.411276,47,4,22.602819,1923.644161,8.510638,2024-08-27,2024-09-04,facebook,instream_video,14.0,14.0,10.0,4.0,120211887712890764,,,,,,,,,,,,,,,,
46,66d7e310b3fdb1cfea446014,,15.635033,7,0,,2233.576088,0,2024-08-27,2024-09-04,facebook,marketplace,,,,,120211887712890764,,,,,,,,,,,,,,,,
47,66d7e310b3fdb1cfea446015,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",48.94445,29,0,,1687.739653,0,2024-08-27,2024-09-04,facebook,video_feeds,1.0,1.0,1.0,,120211887712890764,,,,,,,,,,,,,,,,
48,66d7e310b3fdb1cfea446016,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '2'}]",150.072321,26,0,,5772.012337,0,2024-08-27,2024-09-04,instagram,feed,2.0,2.0,2.0,,120211887712890764,,,,,,,,,,,,,,,,
49,66d7e310b3fdb1cfea446017,,2.809108,2,0,,1404.553761,0,2024-08-27,2024-09-04,instagram,instagram_explore,,,,,120211887712890764,,,,,,,,,,,,,,,,
50,66d7e310b3fdb1cfea446018,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '2'}]",26.25166,13,0,,2019.358433,0,2024-08-27,2024-09-04,instagram,instagram_reels,2.0,2.0,2.0,,120211887712890764,,,,,,,,,,,,,,,,
51,66d7e310b3fdb1cfea446019,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '3'}]",182.222107,47,0,,3877.066096,0,2024-08-27,2024-09-04,instagram,instagram_stories,3.0,3.0,3.0,,120211887712890764,,,,,,,,,,,,,,,,
52,66d7e310b3fdb1cfea44601a,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'link_click', 'value': '9'}]",648.546822,1857,15,43.236455,349.244384,0.807754,2024-08-24,2024-09-04,facebook,facebook_reels,9.0,9.0,,9.0,120211836689260764,,,,,,,,,,,,,,,,
53,66d7e310b3fdb1cfea44601b,,1.069665,97,0,,11.027473,0,2024-08-24,2024-09-04,facebook,facebook_reels_overlay,,,,,120211836689260764,,,,,,,,,,,,,,,,
54,66d7e310b3fdb1cfea44601c,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'link_click', 'value': '3'}]",135.557532,306,3,45.185844,442.998471,0.980392,2024-08-24,2024-09-04,facebook,facebook_stories,3.0,3.0,,3.0,120211836689260764,,,,,,,,,,,,,,,,
55,66d7e310b3fdb1cfea44601d,"[{'action_type': 'post_engagement', 'value': '11'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '11'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '9'}]",1337.710919,1244,41,32.627096,1075.330321,3.29582,2024-08-24,2024-09-04,facebook,feed,11.0,11.0,,9.0,120211836689260764,1.0,,,1337.710919,1.0,1.0,1.0,1.0,,,,,,,,
56,66d7e310b3fdb1cfea44601e,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'link_click', 'value': '3'}]",22.442969,281,3,7.48099,79.868217,1.067616,2024-08-24,2024-09-04,facebook,instream_video,3.0,3.0,,3.0,120211836689260764,,,,,,,,,,,,,,,,
57,66d7e310b3fdb1cfea44601f,,18.894081,35,0,,539.830881,0,2024-08-24,2024-09-04,facebook,marketplace,,,,,120211836689260764,,,,,,,,,,,,,,,,
58,66d7e310b3fdb1cfea446020,,0.909715,16,0,,56.857188,0,2024-08-24,2024-09-04,facebook,search,,,,,120211836689260764,,,,,,,,,,,,,,,,
59,66d7e310b3fdb1cfea446021,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",67.538841,191,2,33.769421,353.606499,1.04712,2024-08-24,2024-09-04,facebook,video_feeds,2.0,2.0,,2.0,120211836689260764,,,,,,,,,,,,,,,,
60,66d7e310b3fdb1cfea446022,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",636.830492,509,6,106.138415,1251.140456,1.178782,2024-08-24,2024-09-04,instagram,feed,2.0,2.0,,2.0,120211836689260764,,,,318.415246,2.0,2.0,2.0,,,,,,,,,
61,66d7e310b3fdb1cfea446023,,8.687278,21,0,,413.679925,0,2024-08-24,2024-09-04,instagram,instagram_explore,,,,,120211836689260764,,,,,,,,,,,,,,,,
62,66d7e310b3fdb1cfea446024,,1.079662,6,0,,179.943627,0,2024-08-24,2024-09-04,instagram,instagram_explore_grid_home,,,,,120211836689260764,,,,,,,,,,,,,,,,
63,66d7e310b3fdb1cfea446025,,2.379255,6,0,,396.542437,0,2024-08-24,2024-09-04,instagram,instagram_profile_feed,,,,,120211836689260764,,,,,,,,,,,,,,,,
64,66d7e310b3fdb1cfea446026,,505.031782,727,1,505.031782,694.679206,0.137552,2024-08-24,2024-09-04,instagram,instagram_reels,,,,,120211836689260764,,,,,,,,,,,,,,,,
65,66d7e310b3fdb1cfea446027,"[{'action_type': 'post_engagement', 'value': '4'}, {'action_type': 'page_engagement', 'value': '4'}, {'action_type': 'link_click', 'value': '4'}]",188.370987,106,4,47.092747,1777.08478,3.773585,2024-08-24,2024-09-04,instagram,instagram_stories,4.0,4.0,,4.0,120211836689260764,,,,,,,,,,,,,,,,
66,66d7e310b3fdb1cfea446028,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",7.23,34,0,,212.647059,0,2024-08-21,2024-09-04,facebook,facebook_reels,1.0,1.0,1.0,,120211763205370764,,,,,,,,,,,,,,,,
67,66d7e310b3fdb1cfea446029,,0.04,2,0,,20,0,2024-08-21,2024-09-04,facebook,facebook_reels_overlay,,,,,120211763205370764,,,,,,,,,,,,,,,,
68,66d7e310b3fdb1cfea44602a,,1.55,5,0,,310,0,2024-08-21,2024-09-04,facebook,facebook_stories,,,,,120211763205370764,,,,,,,,,,,,,,,,
69,66d7e310b3fdb1cfea44602b,"[{'action_type': 'post_engagement', 'value': '20'}, {'action_type': 'page_engagement', 'value': '20'}, {'action_type': 'video_view', 'value': '16'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '3'}]",141.16,266,17,8.303529,530.676692,6.390977,2024-08-21,2024-09-04,facebook,feed,20.0,20.0,16.0,3.0,120211763205370764,1.0,,,,,,,,,,,,,,,
70,66d7e310b3fdb1cfea44602c,,0.07,1,0,,70,0,2024-08-21,2024-09-04,facebook,instream_video,,,,,120211763205370764,,,,,,,,,,,,,,,,
71,66d7e310b3fdb1cfea44602d,,0.43,3,0,,143.333333,0,2024-08-21,2024-09-04,facebook,marketplace,,,,,120211763205370764,,,,,,,,,,,,,,,,
72,66d7e310b3fdb1cfea44602e,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",4.35,16,0,,271.875,0,2024-08-21,2024-09-04,facebook,video_feeds,1.0,1.0,1.0,,120211763205370764,,,,,,,,,,,,,,,,
73,66d7e310b3fdb1cfea44602f,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",17.15,18,0,,952.777778,0,2024-08-21,2024-09-04,instagram,feed,1.0,1.0,1.0,,120211763205370764,,,,,,,,,,,,,,,,
74,66d7e310b3fdb1cfea446030,,0.05,1,0,,50,0,2024-08-21,2024-09-04,instagram,instagram_explore,,,,,120211763205370764,,,,,,,,,,,,,,,,
75,66d7e310b3fdb1cfea446031,,13.08,29,0,,451.034483,0,2024-08-21,2024-09-04,instagram,instagram_reels,,,,,120211763205370764,,,,,,,,,,,,,,,,
76,66d7e310b3fdb1cfea446032,,7.13,8,0,,891.25,0,2024-08-21,2024-09-04,instagram,instagram_stories,,,,,120211763205370764,,,,,,,,,,,,,,,,
77,66d7e310b3fdb1cfea446033,"[{'action_type': 'post_engagement', 'value': '211'}, {'action_type': 'comment', 'value': '2'}, {'action_type': 'page_engagement', 'value': '211'}, {'action_type': 'lead', 'value': '4'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '4'}, {'action_type': 'video_view', 'value': '188'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '6'}, {'action_type': 'link_click', 'value': '17'}]",1711.539284,8291,48,35.657068,206.433396,0.578941,2024-08-17,2024-09-04,facebook,facebook_reels,211.0,211.0,188.0,17.0,120211668082000764,4.0,,,427.884821,4.0,4.0,6.0,2.0,,,,,,,,
78,66d7e310b3fdb1cfea446034,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'link_click', 'value': '2'}]",25.317653,960,2,12.658827,26.372555,0.208333,2024-08-17,2024-09-04,facebook,facebook_reels_overlay,2.0,2.0,,2.0,120211668082000764,,,,,,,,,,,,,,,,
79,66d7e310b3fdb1cfea446035,"[{'action_type': 'post_engagement', 'value': '46'}, {'action_type': 'page_engagement', 'value': '46'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '28'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '18'}]",916.521019,2691,19,48.237948,340.587521,0.706057,2024-08-17,2024-09-04,facebook,facebook_stories,46.0,46.0,28.0,18.0,120211668082000764,,,,916.521019,1.0,1.0,2.0,,,,,,,,,
