,_id,actions,spend,impressions,clicks,cpc,cpm,ctr,date_start,date_stop,age,gender,post_engagement,page_engagement,video_view,campaign_id,post,post_reaction,link_click,landing_page_view,cpl,lead,onsite_conversion.lead_grouped,offsite_conversion.fb_pixel_custom,comment,onsite_conversion.post_save,like,onsite_conversion.messaging_first_reply,onsite_conversion.messaging_conversation_started_7d,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d,onsite_conversion.messaging_user_depth_3_message_send
0,66d7e30cb3fdb1cfea445ccf,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '5'}]",67.072397,125,1,67.072397,536.579176,0.8,2024-08-31,2024-09-04,25-34,female,5.0,5.0,5.0,120211992769850764,,,,,,,,,,,,,,,,,
1,66d7e30cb3fdb1cfea445cd0,"[{'action_type': 'post_engagement', 'value': '79'}, {'action_type': 'page_engagement', 'value': '79'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'video_view', 'value': '72'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '4'}]",472.426013,1316,8,59.053252,358.986332,0.607903,2024-08-31,2024-09-04,25-34,male,79.0,79.0,72.0,120211992769850764,1.0,2.0,4.0,,,,,,,,,,,,,,
2,66d7e30cb3fdb1cfea445cd1,,0.019995,1,0,,19.994752,0,2024-08-31,2024-09-04,25-34,unknown,,,,120211992769850764,,,,,,,,,,,,,,,,,
3,66d7e30cb3fdb1cfea445cd2,"[{'action_type': 'post_engagement', 'value': '20'}, {'action_type': 'page_engagement', 'value': '20'}, {'action_type': 'video_view', 'value': '20'}]",92.045843,210,0,,438.313537,0,2024-08-31,2024-09-04,35-44,female,20.0,20.0,20.0,120211992769850764,,,,,,,,,,,,,,,,,
4,66d7e30cb3fdb1cfea445cd3,"[{'action_type': 'post_engagement', 'value': '160'}, {'action_type': 'page_engagement', 'value': '160'}, {'action_type': 'video_view', 'value': '147'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '10'}]",558.85333,2014,28,19.959048,277.484275,1.390268,2024-08-31,2024-09-04,35-44,male,160.0,160.0,147.0,120211992769850764,,3.0,10.0,,,,,,,,,,,,,,
5,66d7e30cb3fdb1cfea445cd4,,0.56985,1,0,,569.850444,0,2024-08-31,2024-09-04,35-44,unknown,,,,120211992769850764,,,,,,,,,,,,,,,,,
6,66d7e30cb3fdb1cfea445cd5,"[{'action_type': 'post_engagement', 'value': '13'}, {'action_type': 'page_engagement', 'value': '13'}, {'action_type': 'video_view', 'value': '11'}, {'action_type': 'link_click', 'value': '2'}]",57.244976,123,5,11.448995,465.406311,4.065041,2024-08-31,2024-09-04,45-54,female,13.0,13.0,11.0,120211992769850764,,,2.0,,,,,,,,,,,,,,
7,66d7e30cb3fdb1cfea445cd6,"[{'action_type': 'post_engagement', 'value': '81'}, {'action_type': 'page_engagement', 'value': '81'}, {'action_type': 'video_view', 'value': '77'}, {'action_type': 'link_click', 'value': '4'}]",284.405359,813,18,15.800298,349.822089,2.214022,2024-08-31,2024-09-04,45-54,male,81.0,81.0,77.0,120211992769850764,,,4.0,,,,,,,,,,,,,,
8,66d7e30cb3fdb1cfea445cd7,"[{'action_type': 'post_engagement', 'value': '12'}, {'action_type': 'page_engagement', 'value': '12'}, {'action_type': 'video_view', 'value': '11'}, {'action_type': 'link_click', 'value': '1'}]",53.046078,106,1,53.046078,500.4347,0.943396,2024-08-31,2024-09-04,55-64,female,12.0,12.0,11.0,120211992769850764,,,1.0,,,,,,,,,,,,,,
9,66d7e30cb3fdb1cfea445cd8,"[{'action_type': 'post_engagement', 'value': '35'}, {'action_type': 'page_engagement', 'value': '35'}, {'action_type': 'video_view', 'value': '31'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '3'}]",128.946158,426,7,18.42088,302.690513,1.643192,2024-08-31,2024-09-04,55-64,male,35.0,35.0,31.0,120211992769850764,,1.0,3.0,,,,,,,,,,,,,,
10,66d7e30cb3fdb1cfea445cd9,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '350'}, {'action_type': 'page_engagement', 'value': '350'}, {'action_type': 'lead', 'value': '6'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '6'}, {'action_type': 'video_view', 'value': '322'}, {'action_type': 'post_reaction', 'value': '5'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '6'}, {'action_type': 'link_click', 'value': '23'}]",933.762879,3098,52,17.956978,301.408289,1.678502,2024-08-31,2024-09-04,35-44,male,350.0,350.0,322.0,120211992715800764,,5.0,23.0,1.0,155.6271465,6.0,6.0,6.0,,,,,,,,,
11,66d7e30cb3fdb1cfea445cda,"[{'action_type': 'post_engagement', 'value': '213'}, {'action_type': 'page_engagement', 'value': '213'}, {'action_type': 'video_view', 'value': '203'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '8'}]",642.582647,1498,27,23.799357,428.960378,1.802403,2024-08-31,2024-09-04,45-54,male,213.0,213.0,203.0,120211992715800764,,2.0,8.0,,,,,,,,,,,,,,
12,66d7e30cb3fdb1cfea445cdb,"[{'action_type': 'post_engagement', 'value': '133'}, {'action_type': 'page_engagement', 'value': '133'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'video_view', 'value': '122'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '9'}]",340.544475,700,22,15.479294,486.492106,3.142857,2024-08-31,2024-09-04,55-64,male,133.0,133.0,122.0,120211992715800764,1.0,1.0,9.0,,170.2722375,2.0,2.0,2.0,,,,,,,,,
13,66d7e30cb3fdb1cfea445cdc,"[{'action_type': 'post_engagement', 'value': '29'}, {'action_type': 'page_engagement', 'value': '29'}, {'action_type': 'video_view', 'value': '25'}, {'action_type': 'link_click', 'value': '4'}]",134.581055,440,6,22.430176,305.866034,1.363636,2024-08-28,2024-09-04,25-34,female,29.0,29.0,25.0,120211915589710764,,,4.0,,,,,,,,,,,,,,
14,66d7e30cb3fdb1cfea445cdd,"[{'action_type': 'post_engagement', 'value': '126'}, {'action_type': 'page_engagement', 'value': '126'}, {'action_type': 'video_view', 'value': '105'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '19'}]",1760.139636,2570,24,73.339152,684.879236,0.933852,2024-08-28,2024-09-04,25-34,male,126.0,126.0,105.0,120211915589710764,,2.0,19.0,,,,,,,,,,,,,,
15,66d7e30cb3fdb1cfea445cde,,1.108526,7,0,,158.360865,0,2024-08-28,2024-09-04,25-34,unknown,,,,120211915589710764,,,,,,,,,,,,,,,,,
16,66d7e30cb3fdb1cfea445cdf,"[{'action_type': 'post_engagement', 'value': '39'}, {'action_type': 'page_engagement', 'value': '39'}, {'action_type': 'video_view', 'value': '36'}, {'action_type': 'link_click', 'value': '3'}]",247.890393,499,5,49.578079,496.774335,1.002004,2024-08-28,2024-09-04,35-44,female,39.0,39.0,36.0,120211915589710764,,,3.0,,,,,,,,,,,,,,
17,66d7e30cb3fdb1cfea445ce0,"[{'action_type': 'landing_page_view', 'value': '2'}, {'action_type': 'post_engagement', 'value': '143'}, {'action_type': 'page_engagement', 'value': '143'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'video_view', 'value': '121'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '4'}, {'action_type': 'link_click', 'value': '19'}]",1781.091778,2476,36,49.474772,719.342398,1.453958,2024-08-28,2024-09-04,35-44,male,143.0,143.0,121.0,120211915589710764,,3.0,19.0,2.0,890.545889,2.0,2.0,4.0,,,,,,,,,
18,66d7e30cb3fdb1cfea445ce1,,1.787623,12,0,,148.968591,0,2024-08-28,2024-09-04,35-44,unknown,,,,120211915589710764,,,,,,,,,,,,,,,,,
19,66d7e30cb3fdb1cfea445ce2,"[{'action_type': 'post_engagement', 'value': '54'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '54'}, {'action_type': 'video_view', 'value': '44'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '7'}]",134.331387,396,11,12.211944,339.220674,2.777778,2024-08-28,2024-09-04,45-54,female,54.0,54.0,44.0,120211915589710764,,2.0,7.0,,,,,,1.0,,,,,,,,
20,66d7e30cb3fdb1cfea445ce3,"[{'action_type': 'post_engagement', 'value': '146'}, {'action_type': 'page_engagement', 'value': '146'}, {'action_type': 'video_view', 'value': '124'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'link_click', 'value': '18'}]",407.158623,1576,20,20.357931,258.34938,1.269036,2024-08-28,2024-09-04,45-54,male,146.0,146.0,124.0,120211915589710764,,4.0,18.0,,,,,,,,,,,,,,
21,66d7e30cb3fdb1cfea445ce4,,0.57923,11,0,,52.657257,0,2024-08-28,2024-09-04,45-54,unknown,,,,120211915589710764,,,,,,,,,,,,,,,,,
22,66d7e30cb3fdb1cfea445ce5,"[{'action_type': 'post_engagement', 'value': '127'}, {'action_type': 'page_engagement', 'value': '127'}, {'action_type': 'video_view', 'value': '110'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '16'}]",124.654254,653,20,6.232713,190.894723,3.062787,2024-08-28,2024-09-04,55-64,female,127.0,127.0,110.0,120211915589710764,,1.0,16.0,,,,,,,,,,,,,,
23,66d7e30cb3fdb1cfea445ce6,"[{'action_type': 'post_engagement', 'value': '252'}, {'action_type': 'page_engagement', 'value': '252'}, {'action_type': 'video_view', 'value': '219'}, {'action_type': 'post_reaction', 'value': '4'}, {'action_type': 'link_click', 'value': '29'}]",414.62869,1560,39,10.631505,265.787622,2.5,2024-08-28,2024-09-04,55-64,male,252.0,252.0,219.0,120211915589710764,,4.0,29.0,,,,,,,,,,,,,,
24,66d7e30cb3fdb1cfea445ce7,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",0.898805,4,1,0.898805,224.701227,25,2024-08-28,2024-09-04,55-64,unknown,2.0,2.0,1.0,120211915589710764,,,1.0,,,,,,,,,,,,,,
25,66d7e30cb3fdb1cfea445ce8,,6.068072,3,0,,2022.690707,0,2024-08-27,2024-09-04,18-24,female,,,,120211887712890764,,,,,,,,,,,,,,,,,
26,66d7e30cb3fdb1cfea445ce9,,0.069978,1,0,,69.977767,0,2024-08-27,2024-09-04,18-24,male,,,,120211887712890764,,,,,,,,,,,,,,,,,
27,66d7e30cb3fdb1cfea445cea,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",48.464602,18,0,,2692.47791,0,2024-08-27,2024-09-04,25-34,female,1.0,1.0,1.0,120211887712890764,,,,,,,,,,,,,,,,,
28,66d7e30cb3fdb1cfea445ceb,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '3'}]",195.707822,72,0,,2718.164194,0,2024-08-27,2024-09-04,25-34,male,3.0,3.0,3.0,120211887712890764,,,,,,,,,,,,,,,,,
29,66d7e30cb3fdb1cfea445cec,,111.904447,64,1,111.904447,1748.506985,1.5625,2024-08-27,2024-09-04,35-44,female,,,,120211887712890764,,,,,,,,,,,,,,,,,
30,66d7e30cb3fdb1cfea445ced,"[{'action_type': 'post_engagement', 'value': '7'}, {'action_type': 'page_engagement', 'value': '7'}, {'action_type': 'video_view', 'value': '6'}, {'action_type': 'link_click', 'value': '1'}]",363.234597,107,1,363.234597,3394.715863,0.934579,2024-08-27,2024-09-04,35-44,male,7.0,7.0,6.0,120211887712890764,,,1.0,,,,,,,,,,,,,,
31,66d7e30cb3fdb1cfea445cee,,6.627894,4,0,,1656.973566,0,2024-08-27,2024-09-04,35-44,unknown,,,,120211887712890764,,,,,,,,,,,,,,,,,
32,66d7e30cb3fdb1cfea445cef,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '3'}]",176.873806,51,0,,3468.113837,0,2024-08-27,2024-09-04,45-54,female,3.0,3.0,3.0,120211887712890764,,,,,,,,,,,,,,,,,
33,66d7e30cb3fdb1cfea445cf0,"[{'action_type': 'post_engagement', 'value': '8'}, {'action_type': 'page_engagement', 'value': '8'}, {'action_type': 'video_view', 'value': '7'}, {'action_type': 'link_click', 'value': '1'}]",269.594348,72,1,269.594348,3744.365939,1.388889,2024-08-27,2024-09-04,45-54,male,8.0,8.0,7.0,120211887712890764,,,1.0,,,,,,,,,,,,,,
34,66d7e30cb3fdb1cfea445cf1,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '3'}, {'action_type': 'link_click', 'value': '2'}]",199.926482,66,2,99.963241,3029.189116,3.030303,2024-08-27,2024-09-04,55-64,female,5.0,5.0,3.0,120211887712890764,,,2.0,,,,,,,,,,,,,,
35,66d7e30cb3fdb1cfea445cf2,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '4'}, {'action_type': 'link_click', 'value': '1'}]",321.667803,63,2,160.833902,5105.83815,3.174603,2024-08-27,2024-09-04,55-64,male,5.0,5.0,4.0,120211887712890764,,,1.0,,,,,,,,,,,,,,
36,66d7e30cb3fdb1cfea445cf3,,2.039352,1,0,,2039.352081,0,2024-08-27,2024-09-04,55-64,unknown,,,,120211887712890764,,,,,,,,,,,,,,,,,
37,66d7e30cb3fdb1cfea445cf4,"[{'action_type': 'post_engagement', 'value': '20'}, {'action_type': 'page_engagement', 'value': '20'}, {'action_type': 'video_view', 'value': '15'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '4'}]",518.295333,111,6,86.382556,4669.327326,5.405405,2024-08-27,2024-09-04,65+,female,20.0,20.0,15.0,120211887712890764,,1.0,4.0,,,,,,,,,,,,,,
38,66d7e30cb3fdb1cfea445cf5,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'video_view', 'value': '7'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '2'}]",517.885463,87,3,172.628488,5952.706476,3.448276,2024-08-27,2024-09-04,65+,male,10.0,10.0,7.0,120211887712890764,,1.0,2.0,,,,,,,,,,,,,,
39,66d7e30cb3fdb1cfea445cf6,"[{'action_type': 'post_engagement', 'value': '21'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '21'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '19'}]",2326.831045,3444,50,46.536621,675.61877,1.4518,2024-08-24,2024-09-04,35-44,male,21.0,21.0,,120211836689260764,,1.0,19.0,,1163.4155225,2.0,2.0,2.0,1.0,,,,,,,,
40,66d7e30cb3fdb1cfea445cf7,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '9'}]",857.281429,1311,19,45.120075,653.914133,1.449275,2024-08-24,2024-09-04,45-54,male,9.0,9.0,,120211836689260764,,,9.0,,857.281429,1.0,1.0,1.0,,,,,,,,,
41,66d7e30cb3fdb1cfea445cf8,"[{'action_type': 'post_engagement', 'value': '4'}, {'action_type': 'page_engagement', 'value': '4'}, {'action_type': 'link_click', 'value': '4'}]",390.937526,647,6,65.156254,604.231107,0.927357,2024-08-24,2024-09-04,55-64,male,4.0,4.0,,120211836689260764,,,4.0,,,,,,,,,,,,,,
42,66d7e30cb3fdb1cfea445cf9,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",2.64,2,1,2.64,1320,50,2024-08-21,2024-09-04,25-34,female,1.0,1.0,1.0,120211763205370764,,,,,,,,,,,,,,,,,
43,66d7e30cb3fdb1cfea445cfa,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",20.48,56,0,,365.714286,0,2024-08-21,2024-09-04,25-34,male,1.0,1.0,1.0,120211763205370764,,,,,,,,,,,,,,,,,
44,66d7e30cb3fdb1cfea445cfb,"[{'action_type': 'post_engagement', 'value': '6'}, {'action_type': 'page_engagement', 'value': '6'}, {'action_type': 'video_view', 'value': '6'}]",62.45,134,5,12.49,466.044776,3.731343,2024-08-21,2024-09-04,35-44,male,6.0,6.0,6.0,120211763205370764,,,,,,,,,,,,,,,,,
45,66d7e30cb3fdb1cfea445cfc,,0.09,1,0,,90,0,2024-08-21,2024-09-04,45-54,female,,,,120211763205370764,,,,,,,,,,,,,,,,,
46,66d7e30cb3fdb1cfea445cfd,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'video_view', 'value': '7'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '2'}]",68.78,120,7,9.825714,573.166667,5.833333,2024-08-21,2024-09-04,45-54,male,10.0,10.0,7.0,120211763205370764,,1.0,2.0,,,,,,,,,,,,,,
47,66d7e30cb3fdb1cfea445cfe,,0.83,2,0,,415,0,2024-08-21,2024-09-04,55-64,female,,,,120211763205370764,,,,,,,,,,,,,,,,,
48,66d7e30cb3fdb1cfea445cff,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '4'}, {'action_type': 'link_click', 'value': '1'}]",36.97,68,4,9.2425,543.676471,5.882353,2024-08-21,2024-09-04,55-64,male,5.0,5.0,4.0,120211763205370764,,,1.0,,,,,,,,,,,,,,
49,66d7e30cb3fdb1cfea445d00,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '3'}, {'action_type': 'link_click', 'value': '7'}]",283.439818,1181,13,21.803063,239.999846,1.100762,2024-08-17,2024-09-04,25-34,female,10.0,10.0,3.0,120211668082000764,,,7.0,,283.439818,1.0,1.0,,,,,,,,,,
50,66d7e30cb3fdb1cfea445d01,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '309'}, {'action_type': 'onsite_conversion.post_save', 'value': '2'}, {'action_type': 'page_engagement', 'value': '310'}, {'action_type': 'lead', 'value': '10'}, {'action_type': 'post', 'value': '5'}, {'action_type': 'like', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '10'}, {'action_type': 'video_view', 'value': '190'}, {'action_type': 'post_reaction', 'value': '14'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '16'}, {'action_type': 'link_click', 'value': '98'}]",3995.803044,27500,196,20.38675,145.301929,0.712727,2024-08-17,2024-09-04,25-34,male,309.0,310.0,190.0,120211668082000764,5.0,14.0,98.0,1.0,399.58030440000005,10.0,10.0,16.0,,2.0,1.0,,,,,,
51,66d7e30cb3fdb1cfea445d02,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",7.403465,55,1,7.403465,134.608459,1.818182,2024-08-17,2024-09-04,25-34,unknown,2.0,2.0,1.0,120211668082000764,,,1.0,,,,,,,,,,,,,,
52,66d7e30cb3fdb1cfea445d03,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '31'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '31'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'post', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '18'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '8'}]",631.023018,1727,18,35.056834,365.386808,1.04227,2024-08-17,2024-09-04,35-44,female,31.0,31.0,18.0,120211668082000764,2.0,2.0,8.0,1.0,631.023018,1.0,1.0,2.0,,1.0,,,,,,,
53,66d7e30cb3fdb1cfea445d04,"[{'action_type': 'post_engagement', 'value': '534'}, {'action_type': 'onsite_conversion.post_save', 'value': '2'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '534'}, {'action_type': 'lead', 'value': '16'}, {'action_type': 'post', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '16'}, {'action_type': 'video_view', 'value': '369'}, {'action_type': 'post_reaction', 'value': '15'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '26'}, {'action_type': 'link_click', 'value': '145'}]",7609.043762,37355,340,22.37954,203.695456,0.910186,2024-08-17,2024-09-04,35-44,male,534.0,534.0,369.0,120211668082000764,2.0,15.0,145.0,,475.565235125,16.0,16.0,26.0,1.0,2.0,,,,,,,
54,66d7e30cb3fdb1cfea445d05,,27.555678,186,0,,148.148804,0,2024-08-17,2024-09-04,35-44,unknown,,,,120211668082000764,,,,,,,,,,,,,,,,,
55,66d7e30cb3fdb1cfea445d06,"[{'action_type': 'post_engagement', 'value': '38'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '38'}, {'action_type': 'video_view', 'value': '29'}, {'action_type': 'link_click', 'value': '8'}]",678.720917,1437,17,39.92476,472.317966,1.18302,2024-08-17,2024-09-04,45-54,female,38.0,38.0,29.0,120211668082000764,,,8.0,,,,,,,1.0,,,,,,,
56,66d7e30cb3fdb1cfea445d07,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '499'}, {'action_type': 'comment', 'value': '3'}, {'action_type': 'page_engagement', 'value': '500'}, {'action_type': 'lead', 'value': '5'}, {'action_type': 'post', 'value': '2'}, {'action_type': 'like', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '5'}, {'action_type': 'video_view', 'value': '373'}, {'action_type': 'post_reaction', 'value': '10'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '7'}, {'action_type': 'link_click', 'value': '111'}]",4669.028811,20733,244,19.135364,225.197936,1.176868,2024-08-17,2024-09-04,45-54,male,499.0,500.0,373.0,120211668082000764,2.0,10.0,111.0,1.0,933.8057622,5.0,5.0,7.0,3.0,,1.0,,,,,,
57,66d7e30cb3fdb1cfea445d08,"[{'action_type': 'post_engagement', 'value': '6'}, {'action_type': 'page_engagement', 'value': '6'}, {'action_type': 'video_view', 'value': '4'}, {'action_type': 'link_click', 'value': '2'}]",23.469284,153,2,11.734642,153.394016,1.30719,2024-08-17,2024-09-04,45-54,unknown,6.0,6.0,4.0,120211668082000764,,,2.0,,,,,,,,,,,,,,
58,66d7e30cb3fdb1cfea445d09,"[{'action_type': 'post_engagement', 'value': '45'}, {'action_type': 'page_engagement', 'value': '45'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'video_view', 'value': '27'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '4'}, {'action_type': 'link_click', 'value': '16'}]",394.801522,1087,30,13.160051,363.202873,2.75989,2024-08-17,2024-09-04,55-64,female,45.0,45.0,27.0,120211668082000764,,2.0,16.0,,197.400761,2.0,2.0,4.0,,,,,,,,,
59,66d7e30cb3fdb1cfea445d0a,"[{'action_type': 'post_engagement', 'value': '411'}, {'action_type': 'comment', 'value': '2'}, {'action_type': 'page_engagement', 'value': '411'}, {'action_type': 'video_view', 'value': '333'}, {'action_type': 'post_reaction', 'value': '10'}, {'action_type': 'link_click', 'value': '66'}]",2637.402057,10649,162,16.28026,247.666641,1.52127,2024-08-17,2024-09-04,55-64,male,411.0,411.0,333.0,120211668082000764,,10.0,66.0,,,,,,2.0,,,,,,,,
60,66d7e30cb3fdb1cfea445d0b,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '2'}, {'action_type': 'link_click', 'value': '1'}]",12.888624,74,2,6.444312,174.17059,2.702703,2024-08-17,2024-09-04,55-64,unknown,3.0,3.0,2.0,120211668082000764,,,1.0,,,,,,,,,,,,,,
61,66d7e30cb3fdb1cfea445d0c,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",97.68,120,2,48.84,814,1.666667,2024-08-14,2024-09-04,25-34,male,2.0,2.0,1.0,120211585949220764,,,1.0,,,,,,,,,,,,,,
62,66d7e30cb3fdb1cfea445d0d,,1.91,3,0,,636.666667,0,2024-08-14,2024-09-04,35-44,female,,,,120211585949220764,,,,,,,,,,,,,,,,,
63,66d7e30cb3fdb1cfea445d0e,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",229.71,180,1,229.71,1276.166667,0.555556,2024-08-14,2024-09-04,35-44,male,2.0,2.0,,120211585949220764,,1.0,1.0,,,,,,,,,,,,,,
64,66d7e30cb3fdb1cfea445d0f,,30.99,15,0,,2066,0,2024-08-14,2024-09-04,45-54,female,,,,120211585949220764,,,,,,,,,,,,,,,,,
65,66d7e30cb3fdb1cfea445d10,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'link_click', 'value': '2'}]",142.05,110,2,71.025,1291.363636,1.818182,2024-08-14,2024-09-04,45-54,male,3.0,3.0,1.0,120211585949220764,,,2.0,,,,,,,,,,,,,,
66,66d7e30cb3fdb1cfea445d11,,4.6,1,0,,4600,0,2024-08-14,2024-09-04,45-54,unknown,,,,120211585949220764,,,,,,,,,,,,,,,,,
67,66d7e30cb3fdb1cfea445d12,,10.56,19,0,,555.789474,0,2024-08-14,2024-09-04,55-64,female,,,,120211585949220764,,,,,,,,,,,,,,,,,
68,66d7e30cb3fdb1cfea445d13,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",80.17,105,2,40.085,763.52381,1.904762,2024-08-14,2024-09-04,55-64,male,3.0,3.0,1.0,120211585949220764,,1.0,1.0,,,,,,,,,,,,,,
