,_id,adset_id,name,status,targeting_age_max,targeting_age_min,targeting_genders,targeting_geo_locations,targeting_flexible_spec,targeting_publisher_platforms,targeting_facebook_positions,targeting_instagram_positions,targeting_device_platforms,targeting_exclusions,spend,impressions,clicks,post_engagement,comment,page_engagement,lead,onsite_conversion.lead_grouped,post_reaction,offsite_conversion.fb_pixel_custom,link_click,cpm,cpc,ctr,ctl,cpl,interests,cities,regions,excluded_education_majors,excluded_education_schools,excluded_work_employers,excluded_work_positions,campaign_id,post,video_view,behaviors,onsite_conversion.post_save,like,places,neighborhoods,work_positions,work_employers,custom_locations,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_first_reply,onsite_conversion.messaging_conversation_started_7d,landing_page_view,excluded_interests,education_schools,excluded_industries,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d,industries,family_statuses
0,66d1ef84a6490aeb1bdbdc51,120211836698690764,MVN_Mall_Sanjoli_Yadav__Com_A_LC_investor_focused_adset,ACTIVE,62,35,[1],"{'cities': [{'country': 'IN', 'distance_unit': 'kilometer', 'key': '1026297', 'name': 'Gurugram', 'radius': 40, 'region': 'Haryana', 'region_id': '1730'}], 'regions': [{'key': '1728', 'name': 'Delhi', 'country': 'IN'}], 'location_types': ['home', 'recent']}","[{'interests': [{'id': '6003091806216', 'name': 'Commercial property'}, {'id': '6003446239080', 'name': 'Property investing (investing)'}, {'id': '6014673805956', 'name': 'Return on investment (investing)'}]}]","['facebook', 'instagram']","['feed', 'facebook_reels', 'facebook_reels_overlay', 'video_feeds', 'instream_video', 'marketplace', 'story', 'search']","['stream', 'ig_search', 'story', 'explore', 'reels', 'explore_home', 'profile_feed']","['mobile', 'desktop']","{'education_majors': [{'id': '111867022164671', 'name': 'Real estate broker'}], 'education_schools': [{'id': '111867022164671', 'name': 'Real estate broker'}], 'work_employers': [{'id': '101052786620239', 'name': 'Real Estate Agent/Property Manager'}, {'id': '1025100880851927', 'name': 'Real Estate Agent/Broker'}, {'id': '103121599728599', 'name': 'Broker'}, {'id': '106692396056011', 'name': 'Realtor, Real Estate Consultant'}, {'id': '111867022164671', 'name': 'Real estate broker'}, {'id': '135449086491761', 'name': 'Real Estate Consultant/Agent'}, {'id': '137672173256832', 'name': 'Real estate'}, {'id': '1407503516196189', 'name': 'Real Estate Negotiater / Property Agent'}, {'id': '143448459022728', 'name': 'Property Manager/Realtor'}, {'id': '171815889531702', 'name': 'Real Estate Agent/Salesperson'}, {'id': '206886489394331', 'name': 'Realtor Sales Associate'}, {'id': '245979045606924', 'name': 'Commercial Real Estate Sale/Leasing Agent'}], 'work_positions': [{'id': '101052786620239', 'name': 'Real Estate Agent/Property Manager'}, {'id': '1025100880851927', 'name': 'Real Estate Agent/Broker'}, {'id': '103121599728599', 'name': 'Broker'}, {'id': '104079582962449', 'name': 'Estate agent'}, {'id': '106692396056011', 'name': 'Realtor, Real Estate Consultant'}, {'id': '111867022164671', 'name': 'Real estate broker'}, {'id': '135449086491761', 'name': 'Real Estate Consultant/Agent'}, {'id': '1407503516196189', 'name': 'Real Estate Negotiater / Property Agent'}, {'id': '143448459022728', 'name': 'Property Manager/Realtor'}, {'id': '144649072223142', 'name': 'Realtor/Salesperson'}, {'id': '1610235865862533', 'name': 'Real Estate Broker Associate'}, {'id': '171815889531702', 'name': 'Real Estate Agent/Salesperson'}, {'id': '206886489394331', 'name': 'Realtor Sales Associate'}, {'id': '245979045606924', 'name': 'Commercial Real Estate Sale/Leasing Agent'}, {'id': '398986486940929', 'name': 'Licensed Real Estate Broker'}, {'id': '997711030247472', 'name': 'Realtor'}]}",2777.98,4272,64,26.0,1.0,26.0,2.0,2.0,1.0,2.0,24.0,650.2762172284645,43.4059375,0.0149812734082397,32.0,1388.99,"Commercial property,Property investing (investing),Return on investment (investing)",GurugramHaryana,Delhi,Real estate broker,Real estate broker,"Real Estate Agent/Property Manager,Real Estate Agent/Broker,Broker,Realtor, Real Estate Consultant,Real estate broker,Real Estate Consultant/Agent,Real estate,Real Estate Negotiater / Property Agent,Property Manager/Realtor,Real Estate Agent/Salesperson,Realtor Sales Associate,Commercial Real Estate Sale/Leasing Agent","Real Estate Agent/Property Manager,Real Estate Agent/Broker,Broker,Estate agent,Realtor, Real Estate Consultant,Real estate broker,Real Estate Consultant/Agent,Real Estate Negotiater / Property Agent,Property Manager/Realtor,Realtor/Salesperson,Real Estate Broker Associate,Real Estate Agent/Salesperson,Realtor Sales Associate,Commercial Real Estate Sale/Leasing Agent,Licensed Real Estate Broker,Realtor",120208715543720764,,,,,,,,,,,,,,,,,,,,,
1,66d1ef84a6490aeb1bdbdc52,120211112693910764,Satya_The_Hive_Himmat_singh__Com_A_LC_investor_focused_adset,ACTIVE,62,35,[1],"{'cities': [{'country': 'IN', 'distance_unit': 'kilometer', 'key': '1026297', 'name': 'Gurugram', 'radius': 40, 'region': 'Haryana', 'region_id': '1730'}], 'location_types': ['home', 'recent']}","[{'interests': [{'id': '6003091806216', 'name': 'Commercial property'}, {'id': '6003446239080', 'name': 'Property investing (investing)'}, {'id': '6014673805956', 'name': 'Return on investment (investing)'}]}, {'behaviors': [{'id': '6028974370383', 'name': 'People who prefer high-value goods in India'}]}]","['facebook', 'instagram']","['feed', 'facebook_reels', 'facebook_reels_overlay', 'video_feeds', 'instream_video', 'marketplace', 'story', 'search']","['stream', 'ig_search', 'story', 'explore', 'reels', 'explore_home', 'profile_feed']","['mobile', 'desktop']","{'education_majors': [{'id': '111867022164671', 'name': 'Real estate broker'}], 'education_schools': [{'id': '111867022164671', 'name': 'Real estate broker'}], 'work_employers': [{'id': '101052786620239', 'name': 'Real Estate Agent/Property Manager'}, {'id': '1025100880851927', 'name': 'Real Estate Agent/Broker'}, {'id': '103121599728599', 'name': 'Broker'}, {'id': '106692396056011', 'name': 'Realtor, Real Estate Consultant'}, {'id': '111867022164671', 'name': 'Real estate broker'}, {'id': '135449086491761', 'name': 'Real Estate Consultant/Agent'}, {'id': '137672173256832', 'name': 'Real estate'}, {'id': '1407503516196189', 'name': 'Real Estate Negotiater / Property Agent'}, {'id': '143448459022728', 'name': 'Property Manager/Realtor'}, {'id': '171815889531702', 'name': 'Real Estate Agent/Salesperson'}, {'id': '206886489394331', 'name': 'Realtor Sales Associate'}, {'id': '245979045606924', 'name': 'Commercial Real Estate Sale/Leasing Agent'}], 'work_positions': [{'id': '101052786620239', 'name': 'Real Estate Agent/Property Manager'}, {'id': '1025100880851927', 'name': 'Real Estate Agent/Broker'}, {'id': '103121599728599', 'name': 'Broker'}, {'id': '104079582962449', 'name': 'Estate agent'}, {'id': '106692396056011', 'name': 'Realtor, Real Estate Consultant'}, {'id': '111867022164671', 'name': 'Real estate broker'}, {'id': '135449086491761', 'name': 'Real Estate Consultant/Agent'}, {'id': '1407503516196189', 'name': 'Real Estate Negotiater / Property Agent'}, {'id': '143448459022728', 'name': 'Property Manager/Realtor'}, {'id': '144649072223142', 'name': 'Realtor/Salesperson'}, {'id': '1610235865862533', 'name': 'Real Estate Broker Associate'}, {'id': '171815889531702', 'name': 'Real Estate Agent/Salesperson'}, {'id': '206886489394331', 'name': 'Realtor Sales Associate'}, {'id': '245979045606924', 'name': 'Commercial Real Estate Sale/Leasing Agent'}, {'id': '398986486940929', 'name': 'Licensed Real Estate Broker'}, {'id': '997711030247472', 'name': 'Realtor'}]}",7000.0,19052,229,3612.0,,3612.0,17.0,17.0,28.0,1.0,121.0,367.41549443627963,30.56768558951965,0.012019735460844005,13.470588235294118,411.7647058823529,"Commercial property,Property investing (investing),Return on investment (investing)",GurugramHaryana,,Real estate broker,Real estate broker,"Real Estate Agent/Property Manager,Real Estate Agent/Broker,Broker,Realtor, Real Estate Consultant,Real estate broker,Real Estate Consultant/Agent,Real estate,Real Estate Negotiater / Property Agent,Property Manager/Realtor,Real Estate Agent/Salesperson,Realtor Sales Associate,Commercial Real Estate Sale/Leasing Agent","Real Estate Agent/Property Manager,Real Estate Agent/Broker,Broker,Estate agent,Realtor, Real Estate Consultant,Real estate broker,Real Estate Consultant/Agent,Real Estate Negotiater / Property Agent,Property Manager/Realtor,Realtor/Salesperson,Real Estate Broker Associate,Real Estate Agent/Salesperson,Realtor Sales Associate,Commercial Real Estate Sale/Leasing Agent,Licensed Real Estate Broker,Realtor",120208715543720764,3.0,3460.0,People who prefer high-value goods in India,,,,,,,,,,,,,,,,,,
2,66d1ef84a6490aeb1bdbdc53,120210852208140764,Satya_The_Hive_Himmat_singh__Com_A_LC_investor_focused_adset,ACTIVE,62,35,[1],"{'cities': [{'country': 'IN', 'distance_unit': 'kilometer', 'key': '1026297', 'name': 'Gurugram', 'radius': 40, 'region': 'Haryana', 'region_id': '1730'}], 'places': [{'key': '1604378309820836', 'name': 'Dwarka Expressway', 'distance_unit': 'kilometer', 'latitude': 28.568825103333, 'longitude': 77.21741017, 'radius': 2, 'primary_city_id': 1023040, 'region_id': 1728, 'country': 'IN'}, {'key': '189612944505222', 'name': 'Dwarka Sec-23', 'distance_unit': 'kilometer', 'latitude': 28.564413186782, 'longitude': 77.046892643696, 'radius': 11, 'primary_city_id': 1023040, 'region_id': 1728, 'country': 'IN'}], 'location_types': ['home', 'recent'], 'neighborhoods': [{'key': '2799456', 'country': 'IN', 'name': 'Palam Vihar', 'region': 'Haryana', 'region_id': '1730'}]}","[{'interests': [{'id': '6003091806216', 'name': 'Commercial property'}, {'id': '6003446239080', 'name': 'Property investing (investing)'}, {'id': '6014673805956', 'name': 'Return on investment (investing)'}]}]","['facebook', 'instagram']","['feed', 'facebook_reels', 'facebook_reels_overlay', 'video_feeds', 'instream_video', 'marketplace', 'story', 'search']","['stream', 'ig_search', 'story', 'explore', 'reels', 'reels_overlay', 'explore_home', 'profile_feed']","['mobile', 'desktop']","{'education_majors': [{'id': '111867022164671', 'name': 'Real estate broker'}], 'education_schools': [{'id': '111867022164671', 'name': 'Real estate broker'}], 'work_employers': [{'id': '101052786620239', 'name': 'Real Estate Agent/Property Manager'}, {'id': '1025100880851927', 'name': 'Real Estate Agent/Broker'}, {'id': '103121599728599', 'name': 'Broker'}, {'id': '106692396056011', 'name': 'Realtor, Real Estate Consultant'}, {'id': '111867022164671', 'name': 'Real estate broker'}, {'id': '135449086491761', 'name': 'Real Estate Consultant/Agent'}, {'id': '137672173256832', 'name': 'Real estate'}, {'id': '1407503516196189', 'name': 'Real Estate Negotiater / Property Agent'}, {'id': '143448459022728', 'name': 'Property Manager/Realtor'}, {'id': '171815889531702', 'name': 'Real Estate Agent/Salesperson'}, {'id': '206886489394331', 'name': 'Realtor Sales Associate'}, {'id': '245979045606924', 'name': 'Commercial Real Estate Sale/Leasing Agent'}], 'work_positions': [{'id': '101052786620239', 'name': 'Real Estate Agent/Property Manager'}, {'id': '1025100880851927', 'name': 'Real Estate Agent/Broker'}, {'id': '103121599728599', 'name': 'Broker'}, {'id': '104079582962449', 'name': 'Estate agent'}, {'id': '106692396056011', 'name': 'Realtor, Real Estate Consultant'}, {'id': '111867022164671', 'name': 'Real estate broker'}, {'id': '135449086491761', 'name': 'Real Estate Consultant/Agent'}, {'id': '1407503516196189', 'name': 'Real Estate Negotiater / Property Agent'}, {'id': '143448459022728', 'name': 'Property Manager/Realtor'}, {'id': '144649072223142', 'name': 'Realtor/Salesperson'}, {'id': '1610235865862533', 'name': 'Real Estate Broker Associate'}, {'id': '171815889531702', 'name': 'Real Estate Agent/Salesperson'}, {'id': '206886489394331', 'name': 'Realtor Sales Associate'}, {'id': '245979045606924', 'name': 'Commercial Real Estate Sale/Leasing Agent'}, {'id': '398986486940929', 'name': 'Licensed Real Estate Broker'}, {'id': '997711030247472', 'name': 'Realtor'}]}",5661.17,16578,186,113.0,,115.0,12.0,12.0,26.0,,83.0,341.48691036313187,30.436397849462367,0.011219688744118711,15.5,471.76416666666665,"Commercial property,Property investing (investing),Return on investment (investing)",GurugramHaryana,,Real estate broker,Real estate broker,"Real Estate Agent/Property Manager,Real Estate Agent/Broker,Broker,Realtor, Real Estate Consultant,Real estate broker,Real Estate Consultant/Agent,Real estate,Real Estate Negotiater / Property Agent,Property Manager/Realtor,Real Estate Agent/Salesperson,Realtor Sales Associate,Commercial Real Estate Sale/Leasing Agent","Real Estate Agent/Property Manager,Real Estate Agent/Broker,Broker,Estate agent,Realtor, Real Estate Consultant,Real estate broker,Real Estate Consultant/Agent,Real Estate Negotiater / Property Agent,Property Manager/Realtor,Realtor/Salesperson,Real Estate Broker Associate,Real Estate Agent/Salesperson,Realtor Sales Associate,Commercial Real Estate Sale/Leasing Agent,Licensed Real Estate Broker,Realtor",120208715543720764,2.0,,,2.0,2.0,"Dwarka Expressway,Dwarka Sec-23",Palam ViharHaryana,,,,,,,,,,,,,,
3,66d1ef84a6490aeb1bdbdc54,120210791650740764,Satya_Hive_LeapX_Campaigns_Com_A_LC_investor_focused_adset,ACTIVE,55,32,[1],"{'places': [{'key': '103583255442198', 'name': 'Dwarka New Delhi', 'distance_unit': 'kilometer', 'latitude': 28.6341, 'longitude': 77.2169, 'radius': 2, 'primary_city_id': 1023040, 'region_id': 1728, 'country': 'IN'}, {'key': '1710474402537663', 'name': 'Gurgaon City', 'distance_unit': 'kilometer', 'latitude': 28.44617, 'longitude': 77.01358, 'radius': 21, 'primary_city_id': 1026297, 'region_id': 1730, 'country': 'IN'}, {'key': '1780601705286815', 'name': 'Gurgaon Greens Sector 102', 'distance_unit': 'kilometer', 'latitude': 28.472575891382, 'longitude': 76.964937773761, 'radius': 11, 'primary_city_id': 1025152, 'region_id': 1730, 'country': 'IN'}, {'key': '830804933640697', 'name': 'BPTP Amstoria', 'distance_unit': 'kilometer', 'latitude': 28.45849, 'longitude': 76.96872, 'radius': 11, 'primary_city_id': 1025152, 'region_id': 1730, 'country': 'IN'}], 'location_types': ['home', 'recent'], 'neighborhoods': [{'key': '2799456', 'country': 'IN', 'name': 'Palam Vihar', 'region': 'Haryana', 'region_id': '1730'}]}","[{'interests': [{'id': '6002975543459', 'name': 'Property investment trust (investing)'}, {'id': '6003091806216', 'name': 'Commercial property'}, {'id': '6003153932065', 'name': 'Creative real estate investing'}, {'id': '6003285509525', 'name': 'Property investment club (club)'}, {'id': '6003288316551', 'name': 'Property investment club'}, {'id': '6014673805956', 'name': 'Return on investment (investing)'}], 'work_positions': [{'id': '103189639738794', 'name': 'MD/CEO'}, {'id': '105563979478424', 'name': 'Executive director'}, {'id': '109288035760640', 'name': 'Business Owner'}, {'id': '110722838955052', 'name': 'Owner'}, {'id': '112080352150913', 'name': 'Senior Vice President'}, {'id': '112558655421889', 'name': 'Chief financial officer'}, {'id': '117677474946712', 'name': 'Owner/Manager/CEO'}, {'id': '124458480932025', 'name': 'Co-Founder and COO'}, {'id': '125701090809960', 'name': 'Founder/Manager'}, {'id': '133337610036491', 'name': 'Founder, Director, CEO'}, {'id': '1379551615695666', 'name': 'Executive Vice President (EVP)'}, {'id': '138050029568986', 'name': 'Owner and Founder'}, {'id': '138434539530345', 'name': 'Owner/Managing Director'}, {'id': '143727678985148', 'name': 'Founder and Managing Director'}, {'id': '149598488387016', 'name': 'Owner and CEO'}, {'id': '183861164967987', 'name': 'Managing Director'}, {'id': '874842615892965', 'name': 'Managing Director'}]}, {'interests': [{'id': '6003226993338', 'name': 'Office Space'}, {'id': '6003282990127', 'name': 'Coworking'}], 'behaviors': [{'id': '6002714898572', 'name': 'Small business owners'}]}]","['facebook', 'instagram']","['feed', 'facebook_reels', 'facebook_reels_overlay', 'video_feeds', 'instream_video', 'marketplace', 'search']","['stream', 'ig_search', 'explore', 'reels', 'profile_feed']","['mobile', 'desktop']","{'education_majors': [{'id': '111867022164671', 'name': 'Real estate broker'}], 'education_schools': [{'id': '111867022164671', 'name': 'Real estate broker'}], 'work_employers': [{'id': '101052786620239', 'name': 'Real Estate Agent/Property Manager'}, {'id': '1025100880851927', 'name': 'Real Estate Agent/Broker'}, {'id': '103121599728599', 'name': 'Broker'}, {'id': '106692396056011', 'name': 'Realtor, Real Estate Consultant'}, {'id': '111867022164671', 'name': 'Real estate broker'}, {'id': '135449086491761', 'name': 'Real Estate Consultant/Agent'}, {'id': '137672173256832', 'name': 'Real estate'}, {'id': '1407503516196189', 'name': 'Real Estate Negotiater / Property Agent'}, {'id': '143448459022728', 'name': 'Property Manager/Realtor'}, {'id': '171815889531702', 'name': 'Real Estate Agent/Salesperson'}, {'id': '206886489394331', 'name': 'Realtor Sales Associate'}, {'id': '245979045606924', 'name': 'Commercial Real Estate Sale/Leasing Agent'}], 'work_positions': [{'id': '101052786620239', 'name': 'Real Estate Agent/Property Manager'}, {'id': '1025100880851927', 'name': 'Real Estate Agent/Broker'}, {'id': '103121599728599', 'name': 'Broker'}, {'id': '104079582962449', 'name': 'Estate agent'}, {'id': '106692396056011', 'name': 'Realtor, Real Estate Consultant'}, {'id': '111867022164671', 'name': 'Real estate broker'}, {'id': '135449086491761', 'name': 'Real Estate Consultant/Agent'}, {'id': '1407503516196189', 'name': 'Real Estate Negotiater / Property Agent'}, {'id': '143448459022728', 'name': 'Property Manager/Realtor'}, {'id': '144649072223142', 'name': 'Realtor/Salesperson'}, {'id': '1610235865862533', 'name': 'Real Estate Broker Associate'}, {'id': '171815889531702', 'name': 'Real Estate Agent/Salesperson'}, {'id': '206886489394331', 'name': 'Realtor Sales Associate'}, {'id': '245979045606924', 'name': 'Commercial Real Estate Sale/Leasing Agent'}, {'id': '398986486940929', 'name': 'Licensed Real Estate Broker'}, {'id': '997711030247472', 'name': 'Realtor'}]}",481.54,1540,16,16.0,1.0,16.0,1.0,1.0,4.0,,11.0,312.68831168831167,30.09625,0.01038961038961039,16.0,481.54,"Office Space,Coworking",,,Real estate broker,Real estate broker,"Real Estate Agent/Property Manager,Real Estate Agent/Broker,Broker,Realtor, Real Estate Consultant,Real estate broker,Real Estate Consultant/Agent,Real estate,Real Estate Negotiater / Property Agent,Property Manager/Realtor,Real Estate Agent/Salesperson,Realtor Sales Associate,Commercial Real Estate Sale/Leasing Agent","Real Estate Agent/Property Manager,Real Estate Agent/Broker,Broker,Estate agent,Realtor, Real Estate Consultant,Real estate broker,Real Estate Consultant/Agent,Real Estate Negotiater / Property Agent,Property Manager/Realtor,Realtor/Salesperson,Real Estate Broker Associate,Real Estate Agent/Salesperson,Realtor Sales Associate,Commercial Real Estate Sale/Leasing Agent,Licensed Real Estate Broker,Realtor",120208715543720764,,,Small business owners,,,"Dwarka New Delhi,Gurgaon City,Gurgaon Greens Sector 102,BPTP Amstoria",Palam ViharHaryana,"MD/CEO,Executive director,Business Owner,Owner,Senior Vice President,Chief financial officer,Owner/Manager/CEO,Co-Founder and COO,Founder/Manager,Founder, Director, CEO,Executive Vice President (EVP),Owner and Founder,Owner/Managing Director,Founder and Managing Director,Owner and CEO,Managing Director,Managing Director",,,,,,,,,,,,,
4,66d1ef84a6490aeb1bdbdc55,120210789740120764,Satya_The_Hive_LeapX_Campaigns_Com_V_LC_investor_focused_adset,ACTIVE,55,32,[1],"{'custom_locations': [{'name': 'Tilak Nagar Road, Delhi, Delhi, India', 'address_string': 'Tilak Nagar Road, Delhi, Delhi, India', 'distance_unit': 'kilometer', 'latitude': 28.63741, 'longitude': 77.10281, 'radius': 2, 'primary_city_id': 1023040, 'region_id': 1728, 'country': 'IN'}], 'places': [{'key': '104044176300150', 'name': 'Khan Market', 'distance_unit': 'kilometer', 'latitude': 28.600277777778, 'longitude': 77.226805555556, 'radius': 2, 'primary_city_id': 1023040, 'region_id': 1728, 'country': 'IN'}, {'key': '227174703984533', 'name': 'Punjabi Bagh Club New Delhi', 'distance_unit': 'kilometer', 'latitude': 28.67069154, 'longitude': 77.12721711, 'radius': 2, 'primary_city_id': 1023040, 'region_id': 1728, 'country': 'IN'}, {'key': '261164240579596', 'name': 'Karolbagh', 'distance_unit': 'kilometer', 'latitude': 28.643821790772, 'longitude': 77.188272438439, 'radius': 2, 'primary_city_id': 1023040, 'region_id': 1728, 'country': 'IN'}, {'key': '265205173654520', 'name': 'Sarai Rohilla Rly.Stn.,New Delhi', 'distance_unit': 'kilometer', 'latitude': 28.663299323308, 'longitude': 77.184964989747, 'radius': 2, 'primary_city_id': 1023040, 'region_id': 1728, 'country': 'IN'}, {'key': '48532513920', 'name': 'Rajouri Garden', 'distance_unit': 'kilometer', 'latitude': 28.644324082328, 'longitude': 77.118716158892, 'radius': 2, 'primary_city_id': 1023040, 'region_id': 1728, 'country': 'IN'}, {'key': '549323762180956', 'name': 'Gurgaon Civil Court', 'distance_unit': 'kilometer', 'latitude': 28.4491116, 'longitude': 77.0300194, 'radius': 2, 'primary_city_id': 1026297, 'region_id': 1730, 'country': 'IN'}, {'key': '861850067192366', 'name': 'GK-1 M Block Market', 'distance_unit': 'kilometer', 'latitude': 28.55, 'longitude': 77.23561, 'radius': 2, 'primary_city_id': 1023040, 'region_id': 1728, 'country': 'IN'}], 'location_types': ['home', 'recent'], 'neighborhoods': [{'key': '2794070', 'country': 'IN', 'name': 'Kamla Nagar', 'region': 'Delhi', 'region_id': '1728'}, {'key': '2794206', 'country': 'IN', 'name': 'Janakpuri', 'region': 'Delhi', 'region_id': '1728'}, {'key': '2794976', 'country': 'IN', 'name': 'Greater Kailash', 'region': 'Delhi', 'region_id': '1728'}, {'key': '2798034', 'country': 'IN', 'name': 'Patel Nagar', 'region': 'Haryana', 'region_id': '1730'}]}","[{'interests': [{'id': '6003091806216', 'name': 'Commercial property'}, {'id': '6003153932065', 'name': 'Creative real estate investing'}, {'id': '6003288316551', 'name': 'Property investment club'}, {'id': '6003446239080', 'name': 'Property investing (investing)'}], 'work_employers': [{'id': '109288035760640', 'name': 'Business Owner'}, {'id': '110967352262619', 'name': 'my own company'}], 'work_positions': [{'id': '103189639738794', 'name': 'MD/CEO'}, {'id': '105563979478424', 'name': 'Executive director'}, {'id': '109288035760640', 'name': 'Business Owner'}, {'id': '110722838955052', 'name': 'Owner'}, {'id': '112080352150913', 'name': 'Senior Vice President'}, {'id': '112558655421889', 'name': 'Chief financial officer'}, {'id': '117677474946712', 'name': 'Owner/Manager/CEO'}, {'id': '124458480932025', 'name': 'Co-Founder and COO'}, {'id': '125701090809960', 'name': 'Founder/Manager'}, {'id': '133337610036491', 'name': 'Founder, Director, CEO'}, {'id': '1379551615695666', 'name': 'Executive Vice President (EVP)'}, {'id': '138050029568986', 'name': 'Owner and Founder'}, {'id': '138434539530345', 'name': 'Owner/Managing Director'}, {'id': '143727678985148', 'name': 'Founder and Managing Director'}, {'id': '149598488387016', 'name': 'Owner and CEO'}, {'id': '183861164967987', 'name': 'Managing Director'}, {'id': '874842615892965', 'name': 'Managing Director'}]}]","['facebook', 'instagram']","['feed', 'facebook_reels', 'facebook_reels_overlay', 'video_feeds', 'instream_video', 'marketplace', 'search']","['stream', 'ig_search', 'story', 'explore', 'reels', 'profile_feed']","['mobile', 'desktop']","{'education_majors': [{'id': '111867022164671', 'name': 'Real estate broker'}], 'education_schools': [{'id': '111867022164671', 'name': 'Real estate broker'}], 'work_employers': [{'id': '101052786620239', 'name': 'Real Estate Agent/Property Manager'}, {'id': '1025100880851927', 'name': 'Real Estate Agent/Broker'}, {'id': '103121599728599', 'name': 'Broker'}, {'id': '106692396056011', 'name': 'Realtor, Real Estate Consultant'}, {'id': '111867022164671', 'name': 'Real estate broker'}, {'id': '135449086491761', 'name': 'Real Estate Consultant/Agent'}, {'id': '137672173256832', 'name': 'Real estate'}, {'id': '1407503516196189', 'name': 'Real Estate Negotiater / Property Agent'}, {'id': '143448459022728', 'name': 'Property Manager/Realtor'}, {'id': '171815889531702', 'name': 'Real Estate Agent/Salesperson'}, {'id': '206886489394331', 'name': 'Realtor Sales Associate'}, {'id': '245979045606924', 'name': 'Commercial Real Estate Sale/Leasing Agent'}], 'work_positions': [{'id': '101052786620239', 'name': 'Real Estate Agent/Property Manager'}, {'id': '1025100880851927', 'name': 'Real Estate Agent/Broker'}, {'id': '103121599728599', 'name': 'Broker'}, {'id': '104079582962449', 'name': 'Estate agent'}, {'id': '106692396056011', 'name': 'Realtor, Real Estate Consultant'}, {'id': '111867022164671', 'name': 'Real estate broker'}, {'id': '135449086491761', 'name': 'Real Estate Consultant/Agent'}, {'id': '1407503516196189', 'name': 'Real Estate Negotiater / Property Agent'}, {'id': '143448459022728', 'name': 'Property Manager/Realtor'}, {'id': '144649072223142', 'name': 'Realtor/Salesperson'}, {'id': '1610235865862533', 'name': 'Real Estate Broker Associate'}, {'id': '171815889531702', 'name': 'Real Estate Agent/Salesperson'}, {'id': '206886489394331', 'name': 'Realtor Sales Associate'}, {'id': '245979045606924', 'name': 'Commercial Real Estate Sale/Leasing Agent'}, {'id': '398986486940929', 'name': 'Licensed Real Estate Broker'}, {'id': '997711030247472', 'name': 'Realtor'}]}",692.38,2061,27,19.0,,19.0,1.0,1.0,6.0,,13.0,335.94371664240657,25.643703703703704,0.013100436681222707,27.0,692.38,"Commercial property,Creative real estate investing,Property investment club,Property investing (investing)",,,Real estate broker,Real estate broker,"Real Estate Agent/Property Manager,Real Estate Agent/Broker,Broker,Realtor, Real Estate Consultant,Real estate broker,Real Estate Consultant/Agent,Real estate,Real Estate Negotiater / Property Agent,Property Manager/Realtor,Real Estate Agent/Salesperson,Realtor Sales Associate,Commercial Real Estate Sale/Leasing Agent","Real Estate Agent/Property Manager,Real Estate Agent/Broker,Broker,Estate agent,Realtor, Real Estate Consultant,Real estate broker,Real Estate Consultant/Agent,Real Estate Negotiater / Property Agent,Property Manager/Realtor,Realtor/Salesperson,Real Estate Broker Associate,Real Estate Agent/Salesperson,Realtor Sales Associate,Commercial Real Estate Sale/Leasing Agent,Licensed Real Estate Broker,Realtor",120208715543720764,,,,,,"Khan Market,Punjabi Bagh Club New Delhi,Karolbagh,Sarai Rohilla Rly.Stn.,New Delhi,Rajouri Garden,Gurgaon Civil Court,GK-1 M Block Market","Kamla NagarDelhi,JanakpuriDelhi,Greater KailashDelhi,Patel NagarHaryana","MD/CEO,Executive director,Business Owner,Owner,Senior Vice President,Chief financial officer,Owner/Manager/CEO,Co-Founder and COO,Founder/Manager,Founder, Director, CEO,Executive Vice President (EVP),Owner and Founder,Owner/Managing Director,Founder and Managing Director,Owner and CEO,Managing Director,Managing Director","Business Owner,my own company","Tilak Nagar Road, Delhi, Delhi, India",,,,,,,,,,,
