,_id,spend,impressions,clicks,cpm,ctr,date_start,date_stop,age,gender,campaign_id,actions,cpc,post_engagement,page_engagement,video_view,post_reaction,link_click,post,landing_page_view,cpl,lead,onsite_conversion.lead_grouped,offsite_conversion.fb_pixel_custom,comment,onsite_conversion.post_save,like,onsite_conversion.messaging_first_reply,onsite_conversion.messaging_conversation_started_7d,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d,onsite_conversion.messaging_user_depth_3_message_send
0,66d7e322b3fdb1cfea44ad75,3.82,7,0,545.714286,0,2024-08-31,2024-09-04,25-34,female,120211992769850764,,,,,,,,,,,,,,,,,,,,,,
1,66d7e322b3fdb1cfea44ad76,92.77,446,5,208.004484,1.121076,2024-08-31,2024-09-04,25-34,male,120211992769850764,"[{'action_type': 'post_engagement', 'value': '7'}, {'action_type': 'page_engagement', 'value': '7'}, {'action_type': 'video_view', 'value': '2'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '3'}]",18.554,7.0,7.0,2.0,2.0,3.0,,,,,,,,,,,,,,,
2,66d7e322b3fdb1cfea44ad77,8.19,14,0,585,0,2024-08-31,2024-09-04,35-44,female,120211992769850764,,,,,,,,,,,,,,,,,,,,,,
3,66d7e322b3fdb1cfea44ad78,93.93,558,2,168.333333,0.358423,2024-08-31,2024-09-04,35-44,male,120211992769850764,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",46.965,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
4,66d7e322b3fdb1cfea44ad79,2.47,11,1,224.545455,9.090909,2024-08-31,2024-09-04,45-54,female,120211992769850764,,2.47,,,,,,,,,,,,,,,,,,,,
5,66d7e322b3fdb1cfea44ad7a,67.69,251,2,269.681275,0.796813,2024-08-31,2024-09-04,45-54,male,120211992769850764,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '2'}]",33.845,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
6,66d7e322b3fdb1cfea44ad7b,8.66,25,0,346.4,0,2024-08-31,2024-09-04,55-64,female,120211992769850764,,,,,,,,,,,,,,,,,,,,,,
7,66d7e322b3fdb1cfea44ad7c,43.93,156,2,281.602564,1.282051,2024-08-31,2024-09-04,55-64,male,120211992769850764,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",21.965,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
8,66d7e322b3fdb1cfea44ad7d,63.24957,118,1,536.013306,0.847458,2024-08-31,2024-09-04,25-34,female,120211992769850764,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '5'}]",63.24957,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
9,66d7e322b3fdb1cfea44ad7e,379.657369,870,3,436.38778,0.344828,2024-08-31,2024-09-04,25-34,male,120211992769850764,"[{'action_type': 'post_engagement', 'value': '72'}, {'action_type': 'page_engagement', 'value': '72'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'video_view', 'value': '70'}, {'action_type': 'link_click', 'value': '1'}]",126.552456,72.0,72.0,70.0,,1.0,1.0,,,,,,,,,,,,,,
10,66d7e322b3fdb1cfea44ad7f,0.019994,1,0,19.993542,0,2024-08-31,2024-09-04,25-34,unknown,120211992769850764,,,,,,,,,,,,,,,,,,,,,,
11,66d7e322b3fdb1cfea44ad80,83.852915,196,0,427.820996,0,2024-08-31,2024-09-04,35-44,female,120211992769850764,"[{'action_type': 'post_engagement', 'value': '20'}, {'action_type': 'page_engagement', 'value': '20'}, {'action_type': 'video_view', 'value': '20'}]",,20.0,20.0,20.0,,,,,,,,,,,,,,,,,
12,66d7e322b3fdb1cfea44ad81,464.919829,1456,26,319.313069,1.785714,2024-08-31,2024-09-04,35-44,male,120211992769850764,"[{'action_type': 'post_engagement', 'value': '160'}, {'action_type': 'page_engagement', 'value': '160'}, {'action_type': 'video_view', 'value': '147'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '10'}]",17.881532,160.0,160.0,147.0,3.0,10.0,,,,,,,,,,,,,,,
13,66d7e322b3fdb1cfea44ad82,0.569816,1,0,569.815947,0,2024-08-31,2024-09-04,35-44,unknown,120211992769850764,,,,,,,,,,,,,,,,,,,,,,
14,66d7e322b3fdb1cfea44ad83,54.772308,112,4,489.038467,3.571429,2024-08-31,2024-09-04,45-54,female,120211992769850764,"[{'action_type': 'post_engagement', 'value': '13'}, {'action_type': 'page_engagement', 'value': '13'}, {'action_type': 'video_view', 'value': '11'}, {'action_type': 'link_click', 'value': '2'}]",13.693077,13.0,13.0,11.0,,2.0,,,,,,,,,,,,,,,
15,66d7e322b3fdb1cfea44ad84,216.719998,562,16,385.622773,2.846975,2024-08-31,2024-09-04,45-54,male,120211992769850764,"[{'action_type': 'post_engagement', 'value': '79'}, {'action_type': 'page_engagement', 'value': '79'}, {'action_type': 'video_view', 'value': '75'}, {'action_type': 'link_click', 'value': '4'}]",13.545,79.0,79.0,75.0,,4.0,,,,,,,,,,,,,,,
16,66d7e322b3fdb1cfea44ad85,44.385663,81,1,547.971151,1.234568,2024-08-31,2024-09-04,55-64,female,120211992769850764,"[{'action_type': 'post_engagement', 'value': '12'}, {'action_type': 'page_engagement', 'value': '12'}, {'action_type': 'video_view', 'value': '11'}, {'action_type': 'link_click', 'value': '1'}]",44.385663,12.0,12.0,11.0,,1.0,,,,,,,,,,,,,,,
17,66d7e322b3fdb1cfea44ad86,85.022537,270,5,314.898286,1.851852,2024-08-31,2024-09-04,55-64,male,120211992769850764,"[{'action_type': 'post_engagement', 'value': '34'}, {'action_type': 'page_engagement', 'value': '34'}, {'action_type': 'video_view', 'value': '31'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '2'}]",17.004507,34.0,34.0,31.0,1.0,2.0,,,,,,,,,,,,,,,
18,66d7e322b3fdb1cfea44ad87,933.762879,3098,52,301.408289,1.678502,2024-08-31,2024-09-04,35-44,male,120211992715800764,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '350'}, {'action_type': 'page_engagement', 'value': '350'}, {'action_type': 'lead', 'value': '6'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '6'}, {'action_type': 'video_view', 'value': '322'}, {'action_type': 'post_reaction', 'value': '5'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '6'}, {'action_type': 'link_click', 'value': '23'}]",17.956978,350.0,350.0,322.0,5.0,23.0,,1.0,155.6271465,6.0,6.0,6.0,,,,,,,,,
19,66d7e322b3fdb1cfea44ad88,642.582647,1498,27,428.960378,1.802403,2024-08-31,2024-09-04,45-54,male,120211992715800764,"[{'action_type': 'post_engagement', 'value': '213'}, {'action_type': 'page_engagement', 'value': '213'}, {'action_type': 'video_view', 'value': '203'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '8'}]",23.799357,213.0,213.0,203.0,2.0,8.0,,,,,,,,,,,,,,,
20,66d7e322b3fdb1cfea44ad89,340.544475,700,22,486.492106,3.142857,2024-08-31,2024-09-04,55-64,male,120211992715800764,"[{'action_type': 'post_engagement', 'value': '133'}, {'action_type': 'page_engagement', 'value': '133'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'video_view', 'value': '122'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '9'}]",15.479294,133.0,133.0,122.0,1.0,9.0,1.0,,170.2722375,2.0,2.0,2.0,,,,,,,,,
21,66d7e322b3fdb1cfea44ad8a,50.049196,248,5,201.811276,2.016129,2024-08-28,2024-09-04,25-34,female,120211915589710764,"[{'action_type': 'post_engagement', 'value': '15'}, {'action_type': 'page_engagement', 'value': '15'}, {'action_type': 'video_view', 'value': '11'}, {'action_type': 'link_click', 'value': '4'}]",10.009839,15.0,15.0,11.0,,4.0,,,,,,,,,,,,,,,
22,66d7e322b3fdb1cfea44ad8b,244.628317,1617,11,151.285292,0.680272,2024-08-28,2024-09-04,25-34,male,120211915589710764,"[{'action_type': 'post_engagement', 'value': '80'}, {'action_type': 'page_engagement', 'value': '80'}, {'action_type': 'video_view', 'value': '71'}, {'action_type': 'link_click', 'value': '9'}]",22.238938,80.0,80.0,71.0,,9.0,,,,,,,,,,,,,,,
23,66d7e322b3fdb1cfea44ad8c,0.759684,4,0,189.921057,0,2024-08-28,2024-09-04,25-34,unknown,120211915589710764,,,,,,,,,,,,,,,,,,,,,,
24,66d7e322b3fdb1cfea44ad8d,107.825181,269,3,400.837104,1.115242,2024-08-28,2024-09-04,35-44,female,120211915589710764,"[{'action_type': 'post_engagement', 'value': '22'}, {'action_type': 'page_engagement', 'value': '22'}, {'action_type': 'video_view', 'value': '19'}, {'action_type': 'link_click', 'value': '3'}]",35.941727,22.0,22.0,19.0,,3.0,,,,,,,,,,,,,,,
25,66d7e322b3fdb1cfea44ad8e,1371.819784,1425,15,962.68055,1.052632,2024-08-28,2024-09-04,35-44,male,120211915589710764,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '79'}, {'action_type': 'page_engagement', 'value': '79'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '71'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '7'}]",91.454652,79.0,79.0,71.0,1.0,7.0,,1.0,1371.819784,1.0,1.0,2.0,,,,,,,,,
26,66d7e322b3fdb1cfea44ad8f,0.469805,6,0,78.300787,0,2024-08-28,2024-09-04,35-44,unknown,120211915589710764,,,,,,,,,,,,,,,,,,,,,,
27,66d7e322b3fdb1cfea44ad90,31.147053,236,5,131.979039,2.118644,2024-08-28,2024-09-04,45-54,female,120211915589710764,"[{'action_type': 'post_engagement', 'value': '22'}, {'action_type': 'page_engagement', 'value': '22'}, {'action_type': 'video_view', 'value': '17'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '4'}]",6.229411,22.0,22.0,17.0,1.0,4.0,,,,,,,,,,,,,,,
28,66d7e322b3fdb1cfea44ad91,161.57284,962,11,167.955135,1.143451,2024-08-28,2024-09-04,45-54,male,120211915589710764,"[{'action_type': 'post_engagement', 'value': '94'}, {'action_type': 'page_engagement', 'value': '94'}, {'action_type': 'video_view', 'value': '81'}, {'action_type': 'post_reaction', 'value': '3'}, {'action_type': 'link_click', 'value': '10'}]",14.68844,94.0,94.0,81.0,3.0,10.0,,,,,,,,,,,,,,,
29,66d7e322b3fdb1cfea44ad92,0.549771,9,0,61.08572,0,2024-08-28,2024-09-04,45-54,unknown,120211915589710764,,,,,,,,,,,,,,,,,,,,,,
30,66d7e322b3fdb1cfea44ad93,72.369918,332,9,217.981682,2.710843,2024-08-28,2024-09-04,55-64,female,120211915589710764,"[{'action_type': 'post_engagement', 'value': '43'}, {'action_type': 'page_engagement', 'value': '43'}, {'action_type': 'video_view', 'value': '36'}, {'action_type': 'link_click', 'value': '7'}]",8.041102,43.0,43.0,36.0,,7.0,,,,,,,,,,,,,,,
31,66d7e322b3fdb1cfea44ad94,124.01845,784,18,158.186798,2.295918,2024-08-28,2024-09-04,55-64,male,120211915589710764,"[{'action_type': 'post_engagement', 'value': '108'}, {'action_type': 'page_engagement', 'value': '108'}, {'action_type': 'video_view', 'value': '91'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '15'}]",6.889914,108.0,108.0,91.0,2.0,15.0,,,,,,,,,,,,,,,
32,66d7e322b3fdb1cfea44ad95,49.080955,123,1,399.032152,0.813008,2024-08-28,2024-09-04,25-34,female,120211915589710764,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'video_view', 'value': '10'}]",49.080955,10.0,10.0,10.0,,,,,,,,,,,,,,,,,
33,66d7e322b3fdb1cfea44ad96,1422.348074,740,10,1922.091992,1.351351,2024-08-28,2024-09-04,25-34,male,120211915589710764,"[{'action_type': 'post_engagement', 'value': '30'}, {'action_type': 'page_engagement', 'value': '30'}, {'action_type': 'video_view', 'value': '23'}, {'action_type': 'link_click', 'value': '7'}]",142.234807,30.0,30.0,23.0,,7.0,,,,,,,,,,,,,,,
34,66d7e322b3fdb1cfea44ad97,0.349864,3,0,116.621413,0,2024-08-28,2024-09-04,25-34,unknown,120211915589710764,,,,,,,,,,,,,,,,,,,,,,
35,66d7e322b3fdb1cfea44ad98,89.135412,143,0,623.324559,0,2024-08-28,2024-09-04,35-44,female,120211915589710764,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '5'}]",,5.0,5.0,5.0,,,,,,,,,,,,,,,,,
36,66d7e322b3fdb1cfea44ad99,243.81539,713,13,341.957069,1.823282,2024-08-28,2024-09-04,35-44,male,120211915589710764,"[{'action_type': 'landing_page_view', 'value': '1'}, {'action_type': 'post_engagement', 'value': '28'}, {'action_type': 'page_engagement', 'value': '28'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'video_view', 'value': '18'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '8'}]",18.75503,28.0,28.0,18.0,2.0,8.0,,1.0,243.81539,1.0,1.0,2.0,,,,,,,,,
37,66d7e322b3fdb1cfea44ad9a,0.509802,3,0,169.934059,0,2024-08-28,2024-09-04,35-44,unknown,120211915589710764,,,,,,,,,,,,,,,,,,,,,,
38,66d7e322b3fdb1cfea44ad9b,31.917615,62,0,514.800238,0,2024-08-28,2024-09-04,45-54,female,120211915589710764,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '2'}]",,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
39,66d7e322b3fdb1cfea44ad9c,131.528962,347,6,379.045999,1.729107,2024-08-28,2024-09-04,45-54,male,120211915589710764,"[{'action_type': 'post_engagement', 'value': '23'}, {'action_type': 'page_engagement', 'value': '23'}, {'action_type': 'video_view', 'value': '18'}, {'action_type': 'link_click', 'value': '5'}]",21.921494,23.0,23.0,18.0,,5.0,,,,,,,,,,,,,,,
40,66d7e322b3fdb1cfea44ad9d,0.009996,1,0,9.996121,0,2024-08-28,2024-09-04,45-54,unknown,120211915589710764,,,,,,,,,,,,,,,,,,,,,,
41,66d7e322b3fdb1cfea44ad9e,11.645481,84,2,138.63668,2.380952,2024-08-28,2024-09-04,55-64,female,120211915589710764,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'video_view', 'value': '7'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",5.822741,9.0,9.0,7.0,1.0,1.0,,,,,,,,,,,,,,,
42,66d7e322b3fdb1cfea44ad9f,106.248771,295,9,360.165327,3.050847,2024-08-28,2024-09-04,55-64,male,120211915589710764,"[{'action_type': 'post_engagement', 'value': '27'}, {'action_type': 'page_engagement', 'value': '27'}, {'action_type': 'video_view', 'value': '22'}, {'action_type': 'link_click', 'value': '5'}]",11.805419,27.0,27.0,22.0,,5.0,,,,,,,,,,,,,,,
43,66d7e322b3fdb1cfea44ada0,0.829678,3,1,276.559351,33.333333,2024-08-28,2024-09-04,55-64,unknown,120211915589710764,"[{'action_type': 'post_engagement', 'value': '2'}, {'action_type': 'page_engagement', 'value': '2'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",0.829678,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,
44,66d7e322b3fdb1cfea44ada1,35.358553,70,0,505.122186,0,2024-08-28,2024-09-04,25-34,female,120211915589710764,"[{'action_type': 'post_engagement', 'value': '4'}, {'action_type': 'page_engagement', 'value': '4'}, {'action_type': 'video_view', 'value': '4'}]",,4.0,4.0,4.0,,,,,,,,,,,,,,,,,
45,66d7e322b3fdb1cfea44ada2,94.233177,212,3,444.496116,1.415094,2024-08-28,2024-09-04,25-34,male,120211915589710764,"[{'action_type': 'post_engagement', 'value': '16'}, {'action_type': 'page_engagement', 'value': '16'}, {'action_type': 'video_view', 'value': '11'}, {'action_type': 'post_reaction', 'value': '2'}, {'action_type': 'link_click', 'value': '3'}]",31.411059,16.0,16.0,11.0,2.0,3.0,,,,,,,,,,,,,,,
46,66d7e322b3fdb1cfea44ada3,6.068072,3,0,2022.690707,0,2024-08-27,2024-09-04,18-24,female,120211887712890764,,,,,,,,,,,,,,,,,,,,,,
47,66d7e322b3fdb1cfea44ada4,0.069978,1,0,69.977767,0,2024-08-27,2024-09-04,18-24,male,120211887712890764,,,,,,,,,,,,,,,,,,,,,,
48,66d7e322b3fdb1cfea44ada5,48.464602,18,0,2692.47791,0,2024-08-27,2024-09-04,25-34,female,120211887712890764,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
49,66d7e322b3fdb1cfea44ada6,195.707822,72,0,2718.164194,0,2024-08-27,2024-09-04,25-34,male,120211887712890764,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '3'}]",,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
50,66d7e322b3fdb1cfea44ada7,111.904447,64,1,1748.506985,1.5625,2024-08-27,2024-09-04,35-44,female,120211887712890764,,111.904447,,,,,,,,,,,,,,,,,,,,
51,66d7e322b3fdb1cfea44ada8,363.234597,107,1,3394.715863,0.934579,2024-08-27,2024-09-04,35-44,male,120211887712890764,"[{'action_type': 'post_engagement', 'value': '7'}, {'action_type': 'page_engagement', 'value': '7'}, {'action_type': 'video_view', 'value': '6'}, {'action_type': 'link_click', 'value': '1'}]",363.234597,7.0,7.0,6.0,,1.0,,,,,,,,,,,,,,,
52,66d7e322b3fdb1cfea44ada9,6.627894,4,0,1656.973566,0,2024-08-27,2024-09-04,35-44,unknown,120211887712890764,,,,,,,,,,,,,,,,,,,,,,
53,66d7e322b3fdb1cfea44adaa,176.873806,51,0,3468.113837,0,2024-08-27,2024-09-04,45-54,female,120211887712890764,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '3'}]",,3.0,3.0,3.0,,,,,,,,,,,,,,,,,
54,66d7e322b3fdb1cfea44adab,269.594348,72,1,3744.365939,1.388889,2024-08-27,2024-09-04,45-54,male,120211887712890764,"[{'action_type': 'post_engagement', 'value': '8'}, {'action_type': 'page_engagement', 'value': '8'}, {'action_type': 'video_view', 'value': '7'}, {'action_type': 'link_click', 'value': '1'}]",269.594348,8.0,8.0,7.0,,1.0,,,,,,,,,,,,,,,
55,66d7e322b3fdb1cfea44adac,199.926482,66,2,3029.189116,3.030303,2024-08-27,2024-09-04,55-64,female,120211887712890764,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '3'}, {'action_type': 'link_click', 'value': '2'}]",99.963241,5.0,5.0,3.0,,2.0,,,,,,,,,,,,,,,
56,66d7e322b3fdb1cfea44adad,321.667803,63,2,5105.83815,3.174603,2024-08-27,2024-09-04,55-64,male,120211887712890764,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '4'}, {'action_type': 'link_click', 'value': '1'}]",160.833902,5.0,5.0,4.0,,1.0,,,,,,,,,,,,,,,
57,66d7e322b3fdb1cfea44adae,2.039352,1,0,2039.352081,0,2024-08-27,2024-09-04,55-64,unknown,120211887712890764,,,,,,,,,,,,,,,,,,,,,,
58,66d7e322b3fdb1cfea44adaf,518.295333,111,6,4669.327326,5.405405,2024-08-27,2024-09-04,65+,female,120211887712890764,"[{'action_type': 'post_engagement', 'value': '20'}, {'action_type': 'page_engagement', 'value': '20'}, {'action_type': 'video_view', 'value': '15'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '4'}]",86.382556,20.0,20.0,15.0,1.0,4.0,,,,,,,,,,,,,,,
59,66d7e322b3fdb1cfea44adb0,517.885463,87,3,5952.706476,3.448276,2024-08-27,2024-09-04,65+,male,120211887712890764,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'video_view', 'value': '7'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '2'}]",172.628488,10.0,10.0,7.0,1.0,2.0,,,,,,,,,,,,,,,
60,66d7e322b3fdb1cfea44adb1,2326.831045,3444,50,675.61877,1.4518,2024-08-24,2024-09-04,35-44,male,120211836689260764,"[{'action_type': 'post_engagement', 'value': '21'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '21'}, {'action_type': 'lead', 'value': '2'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '2'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '2'}, {'action_type': 'link_click', 'value': '19'}]",46.536621,21.0,21.0,,1.0,19.0,,,1163.4155225,2.0,2.0,2.0,1.0,,,,,,,,
61,66d7e322b3fdb1cfea44adb2,857.281429,1311,19,653.914133,1.449275,2024-08-24,2024-09-04,45-54,male,120211836689260764,"[{'action_type': 'post_engagement', 'value': '9'}, {'action_type': 'page_engagement', 'value': '9'}, {'action_type': 'lead', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '1'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '1'}, {'action_type': 'link_click', 'value': '9'}]",45.120075,9.0,9.0,,,9.0,,,857.281429,1.0,1.0,1.0,,,,,,,,,
62,66d7e322b3fdb1cfea44adb3,390.937526,647,6,604.231107,0.927357,2024-08-24,2024-09-04,55-64,male,120211836689260764,"[{'action_type': 'post_engagement', 'value': '4'}, {'action_type': 'page_engagement', 'value': '4'}, {'action_type': 'link_click', 'value': '4'}]",65.156254,4.0,4.0,,,4.0,,,,,,,,,,,,,,,
63,66d7e322b3fdb1cfea44adb4,2.64,2,1,1320,50,2024-08-21,2024-09-04,25-34,female,120211763205370764,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",2.64,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
64,66d7e322b3fdb1cfea44adb5,20.48,56,0,365.714286,0,2024-08-21,2024-09-04,25-34,male,120211763205370764,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'video_view', 'value': '1'}]",,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
65,66d7e322b3fdb1cfea44adb6,62.45,134,5,466.044776,3.731343,2024-08-21,2024-09-04,35-44,male,120211763205370764,"[{'action_type': 'post_engagement', 'value': '6'}, {'action_type': 'page_engagement', 'value': '6'}, {'action_type': 'video_view', 'value': '6'}]",12.49,6.0,6.0,6.0,,,,,,,,,,,,,,,,,
66,66d7e322b3fdb1cfea44adb7,0.09,1,0,90,0,2024-08-21,2024-09-04,45-54,female,120211763205370764,,,,,,,,,,,,,,,,,,,,,,
67,66d7e322b3fdb1cfea44adb8,68.78,120,7,573.166667,5.833333,2024-08-21,2024-09-04,45-54,male,120211763205370764,"[{'action_type': 'post_engagement', 'value': '10'}, {'action_type': 'page_engagement', 'value': '10'}, {'action_type': 'video_view', 'value': '7'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '2'}]",9.825714,10.0,10.0,7.0,1.0,2.0,,,,,,,,,,,,,,,
68,66d7e322b3fdb1cfea44adb9,0.83,2,0,415,0,2024-08-21,2024-09-04,55-64,female,120211763205370764,,,,,,,,,,,,,,,,,,,,,,
69,66d7e322b3fdb1cfea44adba,36.97,68,4,543.676471,5.882353,2024-08-21,2024-09-04,55-64,male,120211763205370764,"[{'action_type': 'post_engagement', 'value': '5'}, {'action_type': 'page_engagement', 'value': '5'}, {'action_type': 'video_view', 'value': '4'}, {'action_type': 'link_click', 'value': '1'}]",9.2425,5.0,5.0,4.0,,1.0,,,,,,,,,,,,,,,
70,66d7e322b3fdb1cfea44adbb,62.552281,425,5,147.181837,1.176471,2024-08-17,2024-09-04,25-34,female,120211668082000764,"[{'action_type': 'post_engagement', 'value': '3'}, {'action_type': 'page_engagement', 'value': '3'}, {'action_type': 'video_view', 'value': '1'}, {'action_type': 'link_click', 'value': '2'}]",12.510456,3.0,3.0,1.0,,2.0,,,,,,,,,,,,,,,
71,66d7e322b3fdb1cfea44adbc,2422.734454,20818,148,116.376907,0.710923,2024-08-17,2024-09-04,25-34,male,120211668082000764,"[{'action_type': 'post_engagement', 'value': '244'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'page_engagement', 'value': '244'}, {'action_type': 'lead', 'value': '7'}, {'action_type': 'post', 'value': '3'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '7'}, {'action_type': 'video_view', 'value': '159'}, {'action_type': 'post_reaction', 'value': '11'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '12'}, {'action_type': 'link_click', 'value': '70'}]",16.369827,244.0,244.0,159.0,11.0,70.0,3.0,,346.104922,7.0,7.0,12.0,,1.0,,,,,,,
72,66d7e322b3fdb1cfea44adbd,4.256073,36,1,118.224244,2.777778,2024-08-17,2024-09-04,25-34,unknown,120211668082000764,"[{'action_type': 'post_engagement', 'value': '1'}, {'action_type': 'page_engagement', 'value': '1'}, {'action_type': 'link_click', 'value': '1'}]",4.256073,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
73,66d7e322b3fdb1cfea44adbe,223.933369,760,9,294.649169,1.184211,2024-08-17,2024-09-04,35-44,female,120211668082000764,"[{'action_type': 'post_engagement', 'value': '12'}, {'action_type': 'page_engagement', 'value': '12'}, {'action_type': 'post', 'value': '2'}, {'action_type': 'video_view', 'value': '6'}, {'action_type': 'post_reaction', 'value': '1'}, {'action_type': 'link_click', 'value': '3'}]",24.881485,12.0,12.0,6.0,1.0,3.0,2.0,,,,,,,,,,,,,,
74,66d7e322b3fdb1cfea44adbf,5716.085559,29905,279,191.141467,0.932954,2024-08-17,2024-09-04,35-44,male,120211668082000764,"[{'action_type': 'post_engagement', 'value': '456'}, {'action_type': 'onsite_conversion.post_save', 'value': '1'}, {'action_type': 'comment', 'value': '1'}, {'action_type': 'page_engagement', 'value': '456'}, {'action_type': 'lead', 'value': '12'}, {'action_type': 'post', 'value': '1'}, {'action_type': 'onsite_conversion.lead_grouped', 'value': '12'}, {'action_type': 'video_view', 'value': '313'}, {'action_type': 'post_reaction', 'value': '14'}, {'action_type': 'offsite_conversion.fb_pixel_custom', 'value': '20'}, {'action_type': 'link_click', 'value': '126'}]",20.487762,456.0,456.0,313.0,14.0,126.0,1.0,,476.34046325,12.0,12.0,20.0,1.0,1.0,,,,,,,
